age	mass	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
3.981071706	0.9	5020	4.47	-0.33	5.77	5.23	4.8	4.16	3.74	3.69	3.68	3.8	0	nc	0.275	1
3.981071706	0.95	5208	4.424	-0.19	5.36	4.87	4.47	3.89	3.51	3.47	3.46	3.57	0	nc	0.275	1
3.981071706	1	5375	4.369	-0.06	4.98	4.52	4.15	3.62	3.27	3.23	3.23	3.33	0	nc	0.275	1
3.981071706	1.05	5528	4.307	0.07	4.62	4.19	3.84	3.34	3.03	2.99	2.99	3.09	0	nc	0.275	1
3.981071706	1.1	5674	4.245	0.2	4.27	3.87	3.53	3.07	2.78	2.75	2.76	2.84	0	nc	0.275	1
3.981071706	1.15	5785	4.18	0.31	3.96	3.57	3.25	2.82	2.54	2.51	2.52	2.6	0	nc	0.275	1
3.981071706	1.2	5683	4.07	0.41	3.73	3.33	3	2.54	2.25	2.21	2.22	2.31	0	nc	0.275	1
5.011872336	0.072	1743	5.421	-4.21	23.91	20.59	17.65	12.99	12.29	12.18	10.77	11.28	0	nc	0.275	1
5.011872336	0.075	2003	5.393	-3.93	21.89	19.24	16.44	12.27	11.56	11.39	10.29	10.8	0	nc	0.275	1
5.011872336	0.08	2313	5.35	-3.61	19.53	17.54	14.98	11.49	10.82	10.57	9.76	10.22	0	nc	0.275	1
5.011872336	0.09	2641	5.292	-3.27	17.09	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
5.011872336	0.1	2812	5.251	-3.07	15.86	14.5	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
5.011872336	0.11	2921	5.219	-2.93	15.1	13.84	12.04	10	9.4	9.1	8.64	8.85	0	nc	0.275	1
5.011872336	0.13	3055	5.169	-2.73	14.17	13	11.37	9.55	8.96	8.66	8.26	8.43	0	nc	0.275	1
5.011872336	0.15	3151	5.133	-2.58	13.51	12.41	10.89	9.21	8.62	8.33	7.96	8.11	0	nc	0.275	1
5.011872336	0.175	3235	5.097	-2.43	12.93	11.87	10.44	8.86	8.28	8	7.66	7.79	0	nc	0.275	1
5.011872336	0.2	3292	5.066	-2.31	12.51	11.48	10.1	8.58	8.01	7.73	7.41	7.53	0	nc	0.275	1
5.011872336	0.25	3376	5.013	-2.12	11.87	10.88	9.57	8.12	7.55	7.29	6.99	7.11	0	nc	0.275	1
5.011872336	0.3	3436	4.966	-1.96	11.38	10.42	9.15	7.75	7.18	6.92	6.64	6.76	0	nc	0.275	1
5.011872336	0.35	3475	4.929	-1.84	11.02	10.07	8.82	7.45	6.88	6.63	6.36	6.48	0	nc	0.275	1
5.011872336	0.4	3522	4.888	-1.71	10.65	9.72	8.5	7.16	6.59	6.34	6.09	6.22	0	nc	0.275	1
5.011872336	0.45	3582	4.847	-1.59	10.27	9.36	8.17	6.87	6.3	6.06	5.83	5.96	0	nc	0.275	1
5.011872336	0.5	3649	4.797	-1.46	9.86	8.98	7.83	6.57	5.99	5.77	5.56	5.69	0	nc	0.275	1
5.011872336	0.57	3804	4.728	-1.27	9.19	8.34	7.3	6.12	5.51	5.32	5.17	5.33	0	nc	0.275	1
5.011872336	0.6	3893	4.701	-1.18	8.87	8.04	7.05	5.92	5.29	5.13	5.01	5.18	0	nc	0.275	1
5.011872336	0.62	3960	4.684	-1.12	8.64	7.83	6.89	5.79	5.15	5.01	4.91	5.08	0	nc	0.275	1
5.011872336	0.7	4239	4.618	-0.88	7.73	6.97	6.24	5.28	4.66	4.56	4.52	4.71	0	nc	0.275	1
5.011872336	0.75	4460	4.586	-0.73	7.13	6.41	5.83	4.99	4.41	4.33	4.31	4.48	0	nc	0.275	1
5.011872336	0.8	4654	4.546	-0.59	6.62	5.96	5.46	4.7	4.17	4.11	4.09	4.25	0	nc	0.275	1
5.011872336	0.85	4844	4.5	-0.45	6.15	5.55	5.1	4.4	3.93	3.88	3.87	4.01	0	nc	0.275	1
5.011872336	0.9	5044	4.456	-0.31	5.7	5.17	4.74	4.11	3.7	3.65	3.64	3.76	0	nc	0.275	1
5.011872336	0.95	5234	4.403	-0.17	5.28	4.79	4.4	3.83	3.45	3.41	3.4	3.52	0	nc	0.275	1
5.011872336	1	5399	4.338	-0.02	4.88	4.43	4.06	3.53	3.19	3.15	3.15	3.25	0	nc	0.275	1
5.011872336	1.05	5551	4.266	0.12	4.49	4.07	3.72	3.23	2.92	2.88	2.89	2.98	0	nc	0.275	1
5.011872336	1.1	5665	4.188	0.25	4.14	3.73	3.4	2.94	2.64	2.61	2.62	2.7	0	nc	0.275	1
5.011872336	1.15	5629	4.102	0.34	3.91	3.5	3.16	2.69	2.39	2.35	2.36	2.45	0	nc	0.275	1
6.309573445	0.072	1722	5.425	-4.24	24.07	20.7	17.75	13.06	12.36	12.25	10.82	11.32	0	nc	0.275	1
6.309573445	0.075	2001	5.394	-3.93	21.91	19.25	16.45	12.28	11.56	11.4	10.29	10.81	0	nc	0.275	1
6.309573445	0.08	2313	5.35	-3.61	19.53	17.54	14.98	11.49	10.82	10.57	9.76	10.21	0	nc	0.275	1
6.309573445	0.09	2641	5.292	-3.27	17.09	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
6.309573445	0.1	2813	5.251	-3.07	15.86	14.5	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
6.309573445	0.11	2921	5.218	-2.93	15.1	13.83	12.04	10	9.39	9.1	8.64	8.85	0	nc	0.275	1
6.309573445	0.13	3055	5.169	-2.73	14.16	13	11.37	9.55	8.95	8.66	8.26	8.43	0	nc	0.275	1
6.309573445	0.15	3151	5.133	-2.58	13.51	12.4	10.89	9.2	8.62	8.33	7.96	8.11	0	nc	0.275	1
6.309573445	0.175	3236	5.097	-2.43	12.92	11.87	10.44	8.86	8.28	8	7.66	7.79	0	nc	0.275	1
6.309573445	0.2	3292	5.065	-2.31	12.5	11.48	10.1	8.58	8	7.73	7.4	7.53	0	nc	0.275	1
6.309573445	0.25	3377	5.008	-2.11	11.85	10.87	9.55	8.11	7.54	7.27	6.97	7.1	0	nc	0.275	1
6.309573445	0.3	3436	4.961	-1.96	11.37	10.41	9.14	7.73	7.17	6.91	6.63	6.75	0	nc	0.275	1
6.309573445	0.35	3475	4.924	-1.83	11	10.06	8.81	7.44	6.87	6.61	6.35	6.47	0	nc	0.275	1
6.309573445	0.4	3522	4.886	-1.71	10.64	9.72	8.49	7.15	6.58	6.34	6.08	6.21	0	nc	0.275	1
6.309573445	0.45	3583	4.845	-1.59	10.26	9.35	8.17	6.86	6.29	6.06	5.82	5.95	0	nc	0.275	1
6.309573445	0.5	3650	4.795	-1.46	9.86	8.97	7.82	6.56	5.98	5.76	5.55	5.69	0	nc	0.275	1
6.309573445	0.57	3808	4.725	-1.26	9.17	8.33	7.28	6.11	5.49	5.31	5.17	5.32	0	nc	0.275	1
6.309573445	0.6	3898	4.698	-1.17	8.85	8.03	7.04	5.9	5.28	5.12	5	5.17	0	nc	0.275	1
6.309573445	0.62	3966	4.681	-1.11	8.62	7.81	6.87	5.77	5.14	4.99	4.9	5.07	0	nc	0.275	1
6.309573445	0.7	4250	4.613	-0.87	7.7	6.94	6.21	5.26	4.64	4.54	4.51	4.69	0	nc	0.275	1
6.309573445	0.75	4475	4.579	-0.72	7.09	6.37	5.8	4.96	4.39	4.31	4.29	4.46	0	nc	0.275	1
6.309573445	0.8	4672	4.536	-0.57	6.57	5.92	5.42	4.66	4.14	4.08	4.06	4.22	0	nc	0.275	1
6.309573445	0.85	4869	4.487	-0.42	6.08	5.49	5.04	4.36	3.89	3.84	3.83	3.97	0	nc	0.275	1
6.309573445	0.9	5075	4.436	-0.28	5.62	5.09	4.67	4.05	3.64	3.59	3.58	3.7	0	nc	0.275	1
6.309573445	0.95	5265	4.373	-0.12	5.17	4.69	4.3	3.74	3.37	3.32	3.32	3.43	0	nc	0.275	1
6.309573445	1	5429	4.292	0.03	4.73	4.29	3.92	3.4	3.07	3.03	3.03	3.13	0	nc	0.275	1
6.309573445	1.05	5548	4.2	0.18	4.33	3.91	3.56	3.07	2.75	2.72	2.72	2.82	0	nc	0.275	1
6.309573445	1.1	5490	4.101	0.28	4.09	3.66	3.3	2.8	2.47	2.43	2.44	2.53	0	nc	0.275	1
7.943282347	0.072	1707	5.428	-4.26	24.19	20.78	17.82	13.1	12.4	12.3	10.85	11.34	0	nc	0.275	1
7.943282347	0.075	2001	5.394	-3.93	21.91	19.26	16.45	12.28	11.56	11.4	10.29	10.81	0	nc	0.275	1
7.943282347	0.08	2314	5.35	-3.61	19.53	17.53	14.98	11.49	10.82	10.57	9.76	10.21	0	nc	0.275	1
7.943282347	0.09	2642	5.292	-3.27	17.08	15.55	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
7.943282347	0.1	2813	5.251	-3.07	15.85	14.5	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
7.943282347	0.11	2921	5.218	-2.93	15.1	13.83	12.04	10	9.39	9.1	8.64	8.85	0	nc	0.275	1
7.943282347	0.13	3056	5.169	-2.73	14.16	13	11.37	9.55	8.95	8.66	8.26	8.43	0	nc	0.275	1
7.943282347	0.15	3152	5.133	-2.58	13.5	12.4	10.88	9.2	8.62	8.33	7.96	8.11	0	nc	0.275	1
7.943282347	0.175	3237	5.095	-2.43	12.92	11.86	10.43	8.86	8.28	8	7.65	7.79	0	nc	0.275	1
7.943282347	0.2	3293	5.062	-2.31	12.49	11.47	10.09	8.57	8	7.72	7.39	7.52	0	nc	0.275	1
7.943282347	0.25	3378	5.003	-2.11	11.84	10.85	9.54	8.1	7.53	7.26	6.96	7.08	0	nc	0.275	1
7.943282347	0.3	3436	4.955	-1.95	11.36	10.4	9.12	7.72	7.15	6.89	6.61	6.74	0	nc	0.275	1
7.943282347	0.35	3475	4.918	-1.83	10.99	10.05	8.8	7.42	6.85	6.6	6.33	6.46	0	nc	0.275	1
7.943282347	0.4	3523	4.884	-1.71	10.64	9.71	8.49	7.15	6.57	6.33	6.08	6.2	0	nc	0.275	1
7.943282347	0.45	3583	4.842	-1.59	10.25	9.34	8.16	6.86	6.28	6.05	5.82	5.95	0	nc	0.275	1
7.943282347	0.5	3652	4.792	-1.46	9.85	8.96	7.81	6.55	5.97	5.75	5.54	5.68	0	nc	0.275	1
7.943282347	0.57	3812	4.722	-1.26	9.16	8.31	7.27	6.09	5.48	5.3	5.15	5.31	0	nc	0.275	1
7.943282347	0.6	3905	4.694	-1.16	8.83	8	7.02	5.89	5.26	5.1	4.99	5.16	0	nc	0.275	1
7.943282347	0.62	3973	4.676	-1.1	8.59	7.78	6.85	5.76	5.12	4.98	4.89	5.06	0	nc	0.275	1
7.943282347	0.7	4265	4.606	-0.86	7.65	6.9	6.18	5.23	4.62	4.52	4.49	4.67	0	nc	0.275	1
7.943282347	0.75	4495	4.571	-0.7	7.03	6.32	5.76	4.93	4.36	4.28	4.26	4.43	0	nc	0.275	1
7.943282347	0.8	4695	4.522	-0.55	6.5	5.85	5.36	4.61	4.1	4.04	4.02	4.18	0	nc	0.275	1
7.943282347	0.85	4900	4.468	-0.39	5.99	5.41	4.96	4.29	3.84	3.78	3.77	3.91	0	nc	0.275	1
7.943282347	0.9	5114	4.408	-0.23	5.5	4.98	4.57	3.96	3.56	3.51	3.5	3.62	0	nc	0.275	1
7.943282347	0.95	5303	4.325	-0.06	5.01	4.53	4.15	3.6	3.24	3.2	3.19	3.3	0	nc	0.275	1
7.943282347	1	5434	4.217	0.11	4.54	4.1	3.73	3.21	2.88	2.84	2.84	2.94	0	nc	0.275	1
