LIBRARY,FILENAME,INSTRUMENT,SOURCE_KEY,OBSERVATION_DATE,OBSERVATION_TIME,JULIAN_DATE,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,REDUCTION_PERSON,REDUCTION_DATE,QUALITY_FLAG,MEDIAN_SNR,SPEX_TYPE,SPEX_GRAVITY_CLASSIFICATION,PUBLISHED,DATA_REFERENCE,NOTE
SPL,11072_11527.fits,SPEX-PRISM,11527,20080713,,54660.5,,,,120,,,,,OK,202,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11169_11527.fits,SPEX-PRISM,11527,20080909,08 08 33.4918,54718.839,,,Looper,120,1.151,v3.4,,,OK,148,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11730_11527.fits,SPEX-PRISM,11527,20120927,07 40 33.988249,56197.82,,,,120,1.141,v3.4,,,OK,159,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11757_11527.fits,SPEX-PRISM,11527,20121027,06 37 58.011315,56227.776,,,Burgasser,120,1.198,v3.4,,,OK,122,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11158_11528.fits,SPEX-PRISM,11528,20080908,,54717.5,,,Burgasser,120,,,,,OK,1335,,,Y,BURGASSER-NP,
SPL,10415_11530.fits,SPEX-PRISM,11530,20050811,,53593.5,,,,120,,,,,POOR,19,L9.0,,Y,2006AJ....131.2722C,
SPL,10487_11531.fits,SPEX-PRISM,11531,20051017,,53660.5,,,,120,,,,,OK,73,L7.0,FLD-G,Y,2007AJ....133.2320S,
SPL,10425_11532.fits,SPEX-PRISM,11532,20050813,,53595.5,,,,120,,,,,POOR,21,L6.0,FLD-G,Y,2006AJ....131.2722C,
SPL,11758_11532.fits,SPEX-PRISM,11532,20121027,07 08 13.331339,56227.797,,,Burgasser,120,1.111,v3.4,,,OK,37,L5.0,INT-G,Y,2014ApJ...794..143B,
SPL,11191_11534.fits,SPEX-PRISM,11534,20081104,06 27 11.105954,54774.769,,,Reddy,120,1.07,v3.4,,,OK,105,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10426_11535.fits,SPEX-PRISM,11535,20050813,,53595.5,,,,120,,,,,POOR,23,L4.0,FLD-G,Y,2006AJ....131.2722C,
SPL,11192_11536.fits,SPEX-PRISM,11536,20081104,06 39 50.387627,54774.778,,,Reddy,120,1.09,v3.4,,,OK,107,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11159_11540.fits,SPEX-PRISM,11540,20080908,,54717.5,,,,120,,,,,OK,157,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11873_11542.fits,SPEX-PRISM,11542,20130814,10 58 45.218557,56518.957,,,Burgasser,120,1.773,v3.4,,,OK,56,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10081_11543.fits,SPEX-PRISM,11543,20030903,,52885.5,,,,75,,,,,OK,10,T2.0,,Y,2006ApJ...637.1067B,
SPL,10245_11543.fits,SPEX-PRISM,11543,20040906,,53254.5,,,,120,,,,,OK,159,T4.0,,Y,2006ApJ...637.1067B,
SPL,10619_11547.fits,SPEX-PRISM,11547,20060531,15 05 8.51547,53887.129,,,,120,1.05,v3.3,,,OK,28,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,11160_11548.fits,SPEX-PRISM,11548,20080908,,54717.5,,,,120,,,,,OK,51,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10673_11549.fits,SPEX-PRISM,11549,20060901,11 31 51.6824,53979.98,,,Looper,120,1.163,v3.3,,,BG,50,,,Y,2010ApJS..190..100K,
SPL,10054_11550.fits,SPEX-PRISM,11550,20030811,,52862.5,,,,75,,,,,POOR,24,L2.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11162_11550.fits,SPEX-PRISM,11550,20080908,,54717.5,,,,120,,,,,OK,64,L2.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11454_11550.fits,SPEX-PRISM,11550,20100707,13 52 15.566568,55385.078,,,Burgasser,120,1.633,v3.4,,,OK,69,L3.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10631_11553.fits,SPEX-PRISM,11553,20060616,12 19 2.8690862,53903.013,,,,0,1.166,v4.0b,,,OK,55,T3.0,,Y,2007ApJ...654..570L,
SPL,11308_11554.fits,SPEX-PRISM,11554,20091104,06 21 49.023042,55139.765,,,Burgasser,120,1.185,v3.4,,,OK,65,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11002_11555.fits,SPEX-PRISM,11555,20080325,13 15 2.4405026,54551.052,,,Marion,75,1.093,v3.4,,,OK,59,L5.0,FLD-G,Y,2011ApJ...732...56G,
SPL,11245_11555.fits,SPEX-PRISM,11555,20090628,14 35 23.984572,55011.108,,,Vervack,120,1.087,v3.4,,,OK,105,M9.0,INT-G,Y,2014ApJ...794..143B,
SPL,10447_11556.fits,SPEX-PRISM,11556,20050908,08 58 38.8773,53621.874,,,Kirkpatrick,120,1.07,v3.2,,,OK,340,L7.0,INT-G,Y,2008ApJ...686..528L,
SPL,10454_11556.fits,SPEX-PRISM,11556,20050909,08 39 12.269370,53622.861,,,Kirkpatrick,120,1.067,v3.2,,,OK,223,L7.0,INT-G,Y,2014ApJ...794..143B,
SPL,11246_11557.fits,SPEX-PRISM,11557,20090628,14 58 0.93219683,55011.124,,,Vervack,120,1.122,v3.4,,,OK,52,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11186_11558.fits,SPEX-PRISM,11558,20081103,06 19 43.263535,54773.764,,,Reddy,120,1.065,v3.4,,,OK,144,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10645_11559.fits,SPEX-PRISM,11559,20060821,,53968.5,,,,120,,,,,OK,73,L3.0,FLD-G,Y,2008ApJ...681..579B,
SPL,10246_11562.fits,SPEX-PRISM,11562,20040906,,53254.5,,,,120,,,,,OK,31,T4.0,,Y,2006ApJ...637.1067B,
SPL,10509_11563.fits,SPEX-PRISM,11563,20051020,08 04 39.248597,53663.837,,,,120,1.151,v3.2,,,POOR,19,L6.0,INT-G,Y,2010ApJS..190..100K,
SPL,11126_11563.fits,SPEX-PRISM,11563,20080828,09 27 37.8619,54706.894,,,,120,1.035,v3.4,,,OK,43,L8.0,,Y,2010ApJS..190..100K,
SPL,11187_11565.fits,SPEX-PRISM,11565,20081103,06 45 40.551655,54773.782,,,Reddy,120,1.073,v3.4,,,OK,80,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10633_11566.fits,SPEX-PRISM,11566,20060817,,53964.5,,,,120,,,,,OK,28,T4.0,,Y,2007AJ....134.1162L,
SPL,10718_11567.fits,SPEX-PRISM,11567,20061117,,54056.5,,,,120,,,,,OK,19,T5.0,,Y,2004ApJ...614L..73B,
SPL,10674_11570.fits,SPEX-PRISM,11570,20060901,12 06 10.5299,53980.004,,,Looper,120,1.227,v3.3,,,POOR,39,L4.0,FLD-G,Y,2010ApJS..190..100K,
SPL,12351_11570.fits,SPEX-PRISM,11570,20080919,,54728,,,,150,1.11,,,,OK,68.55770111,L2.0,FLD-G,Y,2016arXiv160706117R,
SPL,10031_11571.fits,SPEX-PRISM,11571,20030522,,52781.5,,,,120,,,,,OK,68,,,Y,2004AJ....127.2856B,
SPL,10675_11572.fits,SPEX-PRISM,11572,20060901,13 10 21.7509,53980.049,,,Looper,120,2.244,v3.3,,,OK,76,L4.0,INT-G,Y,2014ApJ...794..143B,
SPL,10856_11572.fits,SPEX-PRISM,11572,20070927,,54370.5,,,,120,,,,,OK,4607,L4.0,INT-G,Y,2010ApJS..190..100K,
SPL,10261_11573.fits,SPEX-PRISM,11573,20040907,,53255.5,,,,120,,,,,OK,73,M9.0,INT-G,Y,2006ApJ...639.1095B,
SPL,10262_11574.fits,SPEX-PRISM,11574,20040907,,53255.5,,,,120,,,,,OK,80,M9.0,FLD-G,Y,2006AJ....131.1007B,
SPL,10448_11576.fits,SPEX-PRISM,11576,20050908,10 19 25.780632,53621.93,,,Kirkpatrick,120,1.143,v3.2,,,OK,73,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,11263_11577.fits,SPEX-PRISM,11577,20090629,13 20 34.005855,55012.056,,,Vervack,120,1.078,v3.4,,,OK,62,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10646_11578.fits,SPEX-PRISM,11578,20060821,,53968.5,,,,120,,,,,POOR,53,L6.0,INT-G,Y,2016ApJS..225...10F,
SPL,11087_11578.fits,SPEX-PRISM,11578,20080714,,54661.5,,,,120,,,,,OK,70,L6.0,VL-G,Y,2014ApJ...794..143B,
SPL,12305_11578.fits,SPEX-PRISM,11578,20130801,12 51 39.9236,56505,,,Gagne,93,2.135,v3.4,,,OK,75.96820831,L6.0,VL-G,Y,2015ApJS..219...33G,
SPL,11198_11579.fits,SPEX-PRISM,11579,20081129,04 44 14.186292,54799.697,,,Allers,120,1.035,v3.4,,,OK,52,L4.0,VL-G,Y,2013ApJ...772...79A,
SPL,11088_11581.fits,SPEX-PRISM,11581,20080714,,54661.5,,,,120,,,,,OK,138,M7.0,INT-G,Y,2014ApJ...794..143B,
SPL,10449_11583.fits,SPEX-PRISM,11583,20050908,11 39 50.175712,53621.986,,,Kirkpatrick,120,1.705,v3.2,,,OK,37,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10510_11583.fits,SPEX-PRISM,11583,20051020,07 23 03.769169,53663.808,,,,120,1.552,v3.2,,,POOR,25,L2.0,INT-G,Y,2010ApJS..190..100K,
SPL,10156_11584.fits,SPEX-PRISM,11584,20030919,,52901.5,,,Burgasser,120,,,Tomoki,,OK,286,M5.0,,Y,2004AJ....127.2856B,
SPL,10096_11585.fits,SPEX-PRISM,11585,20030904,,52886.5,,,,75,,,,,OK,42,L6.0,INT-G,Y,2010ApJ...710.1142B,
SPL,10503_11585.fits,SPEX-PRISM,11585,20051019,08 57 16.872500,53662.873,,,,120,1.241,v3.2,,,POOR,11,L7.0,INT-G,Y,2010ApJS..190..100K,
SPL,11049_11585.fits,SPEX-PRISM,11585,20080712,,54659.5,,,,120,,,,,OK,66,L6.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,10489_11586.fits,SPEX-PRISM,11586,20051017,,53660.5,,,,120,,,,,OK,45,L2.0,VL-G,Y,2014ApJ...794..143B,
SPL,10697_11586.fits,SPEX-PRISM,11586,20060902,12 02 38.6998,53981.002,,,Looper,120,1.655,v3.3,,,OK,46,L2.0,VL-G,Y,2014ApJ...794..143B,
SPL,11127_11586.fits,SPEX-PRISM,11586,20080829,08 19 36.1716,54707.847,,,Looper,120,1.504,v3.4,,,OK,71,L2.0,VL-G,Y,2014ApJ...794..143B,
SPL,11590_11586.fits,SPEX-PRISM,11586,20110908,06 59 33.759728,55812.791,,,Allers,75,1.728,v3.4,,,OK,86,L2.0,VL-G,Y,2013ApJ...772...79A,
SPL,11470_11587.fits,SPEX-PRISM,11587,20100804,,55412.5,,,,120,,,,,OK,11,T7.0,,Y,2011ApJS..197...19K,
SPL,11896_11592.fits,SPEX-PRISM,11592,20131023,07 39 12.106834,56588.819,,,Burgasser,120,1.052,v3.4,,,OK,40,L8.0,,Y,2014ApJ...794..143B,
SPL,10662_11593.fits,SPEX-PRISM,11593,20060828,10 09 7.31448,53975.923,,,Kirkpatrick,120,2.332,v3.3,,,OK,101,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,11731_11594.fits,SPEX-PRISM,11594,20120927,08 04 36.885238,56197.837,,,,120,1.517,v3.4,,,OK,203,,,Y,2013MNRAS.434.2721S,
SPL,12001_11595.fits,SPEX-PRISM,11595,20130825,09 35 30.689693,56529.9,,,,75,1.315,v3.4,,,OK,61,M8.0,INT-G,Y,2014ApJ...787..126L,
SPL,10120_11596.fits,SPEX-PRISM,11596,20030905,,52887.5,,,,75,,,,,OK,168,L3.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11468_11598.fits,SPEX-PRISM,11598,20100718,,55395.5,,,,120,,,,,OK,8,T8.0,,Y,2011ApJS..197...19K,
SPL,12008_11599.fits,SPEX-PRISM,11599,20030917,09 03 46.980094,52899.878,,,Burgasser,120,1.184,v3.4,Aganze,,OK,47,M6.0,,Y,2004AJ....127.2856B,
SPL,10676_11600.fits,SPEX-PRISM,11600,20060901,12 22 17.6787,53980.015,,,Looper,120,1.182,v3.3,,,OK,34,,,Y,2010ApJS..190..100K,
SPL,10128_11602.fits,SPEX-PRISM,11602,20030917,10 15 9.3879305,52899.927,,,Burgasser,120,2.376,v3.4,Aganze,,OK,10,T6.0,,Y,2004AJ....127.2856B,
SPL,10853_11603.fits,SPEX-PRISM,11603,20070916,,54359.5,,,,120,,,,,OK,184,M6.0,,Y,2014ApJ...794..143B,
SPL,10157_11607.fits,SPEX-PRISM,11607,20030919,,52901.5,,,Burgasser,120,,,Tomoki,,OK,225,M9.0,FLD-G,Y,2004AJ....127.2856B,
SPL,11050_11608.fits,SPEX-PRISM,11608,20080712,,54659.5,,,,120,,,,,OK,154,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11285_11609.fits,SPEX-PRISM,11609,20090630,13 50 37.477400,55013.077,,,Vervack,120,1.017,v3.4,,,OK,70,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11734_11610.fits,SPEX-PRISM,11610,20121007,07 13 12.765350,56207.801,,,,75,1.182,v3.4,,,OK,63,T5.0,,Y,2013ApJ...777...84B,
SPL,11463_11611.fits,SPEX-PRISM,11611,20100714,,55391.5,,,,120,,,,,OK,6,T5.0,,Y,2011ApJS..197...19K,
SPL,10854_11613.fits,SPEX-PRISM,11613,20070916,,54359.5,,,,120,,,,,POOR,10,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11320_11613.fits,SPEX-PRISM,11613,20091107,06 49 29.419203,55142.784,,,Burgasser,120,1.122,v3.4,,,OK,119,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11455_11613.fits,SPEX-PRISM,11613,20100707,14 15 37.288351,55385.094,,,Burgasser,120,1.098,v3.4,,,OK,192,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10217_11614.fits,SPEX-PRISM,11614,20040724,,53210.5,,,Burgasser,120,,,Mercado,,OK,335,M6.0,,Y,2008ApJ...681..579B,
SPL,11474_11615.fits,SPEX-PRISM,11615,20100817,,55425.5,,,,120,,,,,OK,50,T3.0,,Y,2011ApJS..197...19K,
SPL,10063_11618.fits,SPEX-PRISM,11618,20030812,,52863.5,,,,75,,,,,OK,8,L3.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11051_11618.fits,SPEX-PRISM,11618,20080712,,54659.5,,,,120,,,,,OK,146,L2.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11854_11620.fits,SPEX-PRISM,11620,20130717,11 48 6.6456986,56490.992,,,,75,1.244,v3.4,,,OK,49,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,10455_11622.fits,SPEX-PRISM,11622,20050909,,53622.5,,,,120,,,,,OK,95,L7.0,VL-G,Y,2008ApJ...686..528L,
SPL,12009_11623.fits,SPEX-PRISM,11623,20030917,09 30 4.0275225,52899.896,,,Burgasser,120,1.125,v3.4,Aganze,,OK,26,M5.0,,Y,2004AJ....127.2856B,
SPL,12010_11626.fits,SPEX-PRISM,11626,20030917,09 50 2.9830555,52899.91,,,Burgasser,120,1.127,v3.4,Aganze,,OK,72,M6.0,,Y,2004AJ....127.2856B,
SPL,10647_11628.fits,SPEX-PRISM,11628,20060821,,53968.5,,,,120,,,,,OK,49,L7.0,INT-G,Y,2008ApJ...681..579B,
SPL,10719_11628.fits,SPEX-PRISM,11628,20061119,05 24 58.1470,54058.726,,,Allers,120,1.068,v3.3,,,OK,112,L7.0,INT-G,Y,2010ApJ...715..561A,
SPL,11310_11629.fits,SPEX-PRISM,11629,20091104,06 42 59.226144,55139.78,,,Burgasser,120,1.012,v3.4,,,OK,77,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11321_11629.fits,SPEX-PRISM,11629,20091107,07 34 46.919568,55142.816,,,Burgasser,120,1.083,v3.4,,,OK,106,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10411_11630.fits,SPEX-PRISM,11630,20050810,,53592.5,,,,120,,,,,OK,125,T0.0,,Y,2006ApJ...639.1114R,
SPL,10143_11632.fits,SPEX-PRISM,11632,20030918,,52900.5,,,Burgasser,120,,,Tomoki,,OK,67,T4.0,,Y,2004AJ....127.2856B,
SPL,11089_11633.fits,SPEX-PRISM,11633,20080714,,54661.5,,,,120,,,,,OK,161,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11140_11634.fits,SPEX-PRISM,11634,20080907,,54716.5,,,,120,,,,,OK,60,M9.0,INT-G,Y,2014ApJ...794..143B,
SPL,11469_11635.fits,SPEX-PRISM,11635,20100719,,55396.5,,,,120,,,,,OK,6,T8.0,,Y,2011ApJS..197...19K,
SPL,11874_11636.fits,SPEX-PRISM,11636,20130814,12 40 14.645239,56519.028,,,Burgasser,120,1.083,v3.4,,,OK,63,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11264_11637.fits,SPEX-PRISM,11637,20090629,13 45 29.859500,55012.073,,,Vervack,120,1.11,v3.4,,,OK,56,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11597_11641.fits,SPEX-PRISM,11641,20110911,,55815.5,,,,120,,,,,OK,10,T6.0,,Y,2013ApJS..205....6M,
SPL,10122_11642.fits,SPEX-PRISM,11642,20030905,,52887.5,,,,75,,,,,OK,133,M8.0,INT-G,Y,2016Natur.533..221G,
SPL,11193_11643.fits,SPEX-PRISM,11643,20081104,07 04 23.585614,54774.795,,,Reddy,120,1.616,v3.4,,,OK,93,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11885_11644.fits,SPEX-PRISM,11644,20130903,10 33 1.7552200,56538.94,,,"Bardalez Gagliuffi, Burgasser",120,1.468,v3.4,,,OK,136,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,10498_11645.fits,SPEX-PRISM,11645,20051018,09 13 25.719389,53661.884,,,,120,1.112,v3.2,,,OK,51,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,11090_11646.fits,SPEX-PRISM,11646,20080714,,54661.5,,,,120,,,,,OK,121,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10900_11648.fits,SPEX-PRISM,11648,20071113,06 31 16.344170,54417.772,,,Cruz,120,1.036,v3.4,,,OK,50,L2.0,VL-G,Y,2016ApJS..225...10F,
SPL,12199_11648.fits,SPEX-PRISM,11648,20120920,10 50 37.573401,56190,,,Best,150,1.08,v3.4,,,OK,47.3,L2.0,VL-G,Y,2015ApJ...814..118B,
SPL,11732_11649.fits,SPEX-PRISM,11649,20120927,08 47 18.031937,56197.866,,,,120,1.075,v3.4,,,OK,74,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10677_11650.fits,SPEX-PRISM,11650,20060901,10 52 40.3907,53979.953,,,Looper,120,2.723,v3.3,,,OK,82,L5.0,INT-G,Y,2010ApJS..190..100K,
SPL,11475_11654.fits,SPEX-PRISM,11654,20100817,,55425.5,,,,120,,,,,OK,2,T7.0,,Y,2011ApJS..197...19K,
SPL,10066_11656.fits,SPEX-PRISM,11656,20030812,,52863.5,,,,75,,,,,OK,28,L0.0,INT-G,Y,2014ApJ...794..143B,
SPL,11163_11656.fits,SPEX-PRISM,11656,20080908,,54717.5,,,,120,,,,,OK,125,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10098_11657.fits,SPEX-PRISM,11657,20030904,,52886.5,,,,75,,,,,OK,29,L0.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11052_11657.fits,SPEX-PRISM,11657,20080712,,54659.5,,,,120,,,,,OK,95,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11164_11657.fits,SPEX-PRISM,11657,20080908,,54717.5,,,,120,,,,,OK,145,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11311_11658.fits,SPEX-PRISM,11658,20091104,07 19 8.6498186,55139.805,,,Burgasser,120,1.077,v3.4,,,OK,57,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,12002_11659.fits,SPEX-PRISM,11659,20130825,09 59 4.5971268,56529.916,,,,75,1.301,v3.4,,,OK,34,M8.0,INT-G,Y,2014ApJ...787..126L,
SPL,12360_11659.fits,SPEX-PRISM,11659,20080918,,54727,,,,150,1.21,,,,OK,44.29507446,M8.0,INT-G,Y,2016arXiv160706117R,
SPL,10663_11660.fits,SPEX-PRISM,11660,20060828,11 16 16.5431,53975.97,,,Kirkpatrick,120,1.601,v3.3,,,OK,181,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,11194_11660.fits,SPEX-PRISM,11660,20081104,07 18 45.254984,54774.805,,,Reddy,120,1.616,v3.4,,,OK,73,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,11188_11662.fits,SPEX-PRISM,11662,20081103,07 08 44.958021,54773.798,,,Reddy,120,1.085,v3.4,,,OK,107,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,10067_11664.fits,SPEX-PRISM,11664,20030812,,52863.5,,,,75,,,,,OK,28,L8.0,,Y,2010ApJ...710.1142B,
SPL,10083_11665.fits,SPEX-PRISM,11665,20030903,,52885.5,,,,75,,,,,OK,92,L2.0,INT-G,Y,2010ApJ...710.1142B,
SPL,12011_11666.fits,SPEX-PRISM,11666,20030917,11 56 23.193952,52899.997,,,Burgasser,120,1.12,v3.4,Aganze,,OK,23,M7.0,INT-G,Y,2004AJ....127.2856B,
SPL,11480_11667.fits,SPEX-PRISM,11667,20100912,,55451.5,,,,120,,,,,OK,41,T0.0,,Y,2011ApJS..197...19K,
SPL,10430_11668.fits,SPEX-PRISM,11668,20050814,,53596.5,,,,120,,,,,POOR,19,L3.0,FLD-G,Y,2006AJ....131.2722C,
SPL,10827_11669.fits,SPEX-PRISM,11669,20070704,13 15 12.8696,54286.052,,,Kirkpatrick,120,1.4,v3.3,,,OK,88,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,11265_11669.fits,SPEX-PRISM,11669,20090629,14 42 58.449473,55012.113,,,Vervack,120,1.251,v3.4,,,OK,189,M9.0,INT-G,Y,BURGASSER-NP,
SPL,11091_11671.fits,SPEX-PRISM,11671,20080714,,54661.5,,,,120,,,,,OK,148,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10881_11673.fits,SPEX-PRISM,11673,20071112,08 38 42.684929,54416.86,,,Cruz,120,1.322,v3.4,,,OK,209,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11946_11673.fits,SPEX-PRISM,11673,20131205,04 34 47.715209,56631.691,,,Burgasser,120,1.098,v3.4,,,OK,109,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10440_11674.fits,SPEX-PRISM,11674,20050907,,53620.5,,,,120,,,,,OK,47,M6.0,,Y,2014ApJ...794..143B,
SPL,10129_11676.fits,SPEX-PRISM,11676,20030917,10 48 54.960590,52899.951,,,Burgasser,120,2.647,v3.4,Aganze,,OK,10,T6.0,,Y,2004AJ....127.2856B,
SPL,11286_11677.fits,SPEX-PRISM,11677,20090630,14 18 59.302835,55013.097,,,Vervack,120,1.032,v3.4,,,OK,98,L0.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11189_11679.fits,SPEX-PRISM,11679,20081103,07 38 46.312303,54773.819,,,Reddy,120,1.083,v3.4,,,OK,99,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11323_11681.fits,SPEX-PRISM,11681,20091107,06 21 28.963074,55142.765,,,Burgasser,120,1.07,v3.4,,,OK,45,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11290_11682.fits,SPEX-PRISM,11682,20090701,14 47 11.939186,55014.116,,,Kelley,120,1.065,v3.4,,,OK,43,M9.0,INT-G,Y,2014ApJ...794..143B,
SPL,10456_11683.fits,SPEX-PRISM,11683,20050909,12 03 10.815330,53623.002,,,Kirkpatrick,120,1.338,v3.2,,,OK,76,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10760_11684.fits,SPEX-PRISM,11684,20061220,04 55 27.9233,54089.705,,,Looper,120,1.287,v3.3,,,OK,30,M3.0,,Y,2010ApJS..190..100K,
SPL,11744_11687.fits,SPEX-PRISM,11687,20121024,06 54 55.319216,56224.788,,,,120,1.042,v3.4,,,OK,122,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,10664_11689.fits,SPEX-PRISM,11689,20060828,13 03 33.8207,53976.044,,,Kirkpatrick,120,1.161,v3.3,,,POOR,35,M8.0,INT-G,Y,2010ApJS..190..100K,
SPL,12012_11691.fits,SPEX-PRISM,11691,20030917,12 24 20.526235,52900.017,,,Burgasser,120,1.26,v3.4,Aganze,,OK,24,M8.0,INT-G,Y,2004AJ....127.2856B,
SPL,11877_11693.fits,SPEX-PRISM,11693,20130814,13 29 53.383118,56519.062,,,Burgasser,120,1.196,v3.4,,,OK,189,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10218_11694.fits,SPEX-PRISM,11694,20040724,,53210.5,,,Burgasser,120,,,Mercado,,OK,28,T5.0,,Y,2006ApJ...637.1067B,
SPL,10099_11695.fits,SPEX-PRISM,11695,20030904,,52886.5,,,,75,,,,,OK,53,L6.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11464_11696.fits,SPEX-PRISM,11696,20100714,,55391.5,,,,120,,,,,OK,15,T7.0,,Y,2011ApJS..197...19K,
SPL,12363_11696.fits,SPEX-PRISM,11696,20080917,,54726,,,,150,1.14,,,,OK,8.381103516,T6.0,INT-G,Y,2016arXiv160706117R,
SPL,11456_11697.fits,SPEX-PRISM,11697,20100707,14 40 19.012143,55385.111,,,Burgasser,120,1.175,v3.4,,,OK,182,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11092_11698.fits,SPEX-PRISM,11698,20080714,,54661.5,,,Burgasser,120,,,,,OK,450,,,Y,BURGASSER-NP,
SPL,11324_11698.fits,SPEX-PRISM,11698,20091107,05 58 51.640605,55142.749,,,Burgasser,120,1.135,v3.4,,,OK,298,,,Y,BURGASSER-NP,
SPL,11598_11699.fits,SPEX-PRISM,11699,20110911,,55815.5,,,,120,,,,,OK,12,T7.0,,Y,2013ApJS..205....6M,
SPL,11266_11700.fits,SPEX-PRISM,11700,20090629,14 16 7.2858240,55012.095,,,Vervack,120,1.195,v3.4,,,OK,110,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11093_11702.fits,SPEX-PRISM,11702,20080714,,54661.5,,,,120,,,,,OK,166,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,11195_11703.fits,SPEX-PRISM,11703,20081104,07 35 37.829937,54774.816,,,Reddy,120,1.62,v3.4,,,OK,58,M8.0,INT-G,Y,2014ApJ...794..143B,
SPL,10863_11704.fits,SPEX-PRISM,11704,20071012,10 30 29.6123,54385.938,,,,120,1.168,v3.3,,,OK,198,M5.0,,Y,2010ApJS..190..100K,
SPL,12013_11705.fits,SPEX-PRISM,11705,20030917,12 45 39.752796,52900.032,,,Burgasser,120,1.251,v3.4,Aganze,,OK,24,M7.0,INT-G,Y,2004AJ....127.2856B,
SPL,11465_11706.fits,SPEX-PRISM,11706,20100714,,55391.5,,,,120,,,,,OK,10,T7.0,,Y,2011ApJS..197...19K,
SPL,10450_11708.fits,SPEX-PRISM,11708,20050908,14 11 45.192618,53622.091,,,Kirkpatrick,120,1.474,v3.2,,,OK,79,L6.0,INT-G,Y,2010ApJS..190..100K,
SPL,10328_11709.fits,SPEX-PRISM,11709,20041108,,53317.5,,,,120,,,,,OK,121,M8.0,FLD-G,Y,2008ApJ...681..579B,
