DATA_KEY	SOURCE_KEY	DATA_FILE	INSTRUMENT	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	SPEX_GRAVITY_CLASSIFICATION	PUBLISHED	DATA_REFERENCE	NOTE
11783	10407	11783_10407.fits	SpeX prism	20121227	11 21 9.9739462	56288.973			Burgasser	120	1.288	v3.4			OK	246	L3.0	FLD-G	Y	2014ApJ...794..143B	
11784	10416	11784_10416.fits	SpeX prism	20121227	09 24 48.519251	56288.892			Burgasser	120	1.551	v3.4			BG	57			N	BURGASSER-NP	
11785	10420	11785_10420.fits	SpeX prism	20121227	08 55 44.622229	56288.872			Burgasser	120	2.111	v3.4			OK	140	M9.0	FLD-G	Y	2014ApJ...794..143B	
11786	10446	11786_10446.fits	SpeX prism	20121227	10 03 5.2019785	56288.919			Burgasser	120	1.406	v3.4			OK	342	M8.0	INT-G	Y	2014ApJ...794..143B	
11787	10464	11787_10464.fits	SpeX prism	20121227	10 20 25.683023	56288.931			Burgasser	120	1.385	v3.4			OK	114	L1.0	FLD-G	Y	2014ApJ...794..143B	
11788	10475	11788_10475.fits	SpeX prism	20121227	11 44 8.7955393	56288.989			Burgasser	120	1.166	v3.4			OK	240	L1.0	FLD-G	Y	2014ApJ...794..143B	
11789	10488	11789_10488.fits	SpeX prism	20121227	10 46 19.628107	56288.949			Burgasser	120	2.213	v3.4			OK	148	L1.0	INT-G	Y	2014ApJ...794..143B	
11790	10523	11790_10523.fits	SpeX prism	20121227	12 06 42.673505	56289.005			Burgasser	120	1.032	v3.4			OK	98	L6.0	FLD-G	Y	2014ApJ...794..143B	
11791	10553	11791_10553.fits	SpeX prism	20121227	13 01 20.915324	56289.043			Burgasser	120	1.452	v3.4			OK	212	L1.0	FLD-G	Y	2014ApJ...794..143B	
11792	10577	11792_10577.fits	SpeX prism	20121227	12 31 44.487057	56289.022			Burgasser	120	1.016	v3.4			OK	456	M8.0	FLD-G	Y	2014ApJ...794..143B	
11793	10621	11793_10621.fits	SpeX prism	20121227	12 41 9.6356323	56289.029			Burgasser	120	1.012	v3.4			OK	362	M9.0	FLD-G	Y	2014ApJ...794..143B	
11794	10660	11794_10660.fits	SpeX prism	20121227	13 31 50.415513	56289.064			Burgasser	120	1.537	v3.4			OK	166	L1.0	FLD-G	Y	2014ApJ...794..143B	
11795	10708	11795_10708.fits	SpeX prism	20121227	13 54 20.112096	56289.079			Burgasser	120	1.53	v3.4			OK	194	L1.0	FLD-G	Y	2014ApJ...794..143B	
11796	10752	11796_10752.fits	SpeX prism	20121227	14 15 4.5301558	56289.094			Burgasser	120	1.281	v3.4			OK	192	L1.0	FLD-G	Y	2014ApJ...794..143B	
11797	10776	11797_10776.fits	SpeX prism	20121227	14 43 55.995754	56289.114			Burgasser	120	1.328	v3.4			OK	164	L1.0	FLD-G	Y	2014ApJ...794..143B	
11798	10813	11798_10813.fits	SpeX prism	20121227	15 11 1.7332396	56289.133			Burgasser	120	1.946	v3.4			OK	54	L3.0	INT-G	Y	2014ApJ...794..143B	
11799	10849	11799_10849.fits	SpeX prism	20121227	15 36 35.844441	56289.15			Burgasser	120	1.854	v3.4			OK	252	L2.0	FLD-G	Y	2014ApJ...794..143B	
11800	10021	11800_10021.fits	SpeX prism	20121231	05 18 19.018691	56292.721			Burgasser	120	1.081	v3.4			OK	262	M8.0	FLD-G	Y	BURGASSER-NP	
11801	11143	11801_11143.fits	SpeX prism	20130306	15 24 19.316116	56358.142			Burgasser	75	1.186	v3.4			OK	95	M8.0	FLD-G	Y	BURGASSER-NP	
11802	11217	11802_11217.fits	SpeX prism	20130306	15 36 6.5063797	56358.15			Burgasser	75	1.183	v3.4			OK	72	L0.0	VL-G	Y	BURGASSER-NP	
11803	10756	11803_10756.fits	SpeX prism	20130315	09 43 18.293372	56366.905				120	3.422	v3.4			OK	133	L9.0		Y	2013ApJ...772..129B	
11804	10758	11804_10758.fits	SpeX prism	20130315	09 43 37.000209	56366.905				120	3.422	v3.4			OK	316	T0.0		Y	2013ApJ...772..129B	
11805	10757	11805_10757.fits	SpeX prism	20130315	09 43 18.293372	56366.905				120	3.422	v3.4			OK	118	T1.0		Y	2013ApJ...772..129B	
11806	11078	11806_11078.fits	SpeX prism	20130327	12 26 34.112994	56379.018			Burgasser	75	1.008	v3.4			OK	239	M7.0	INT-G	N	BURGASSER-NP	
11807	11079	11807_11079.fits	SpeX prism	20130327	13 40 15.794809	56379.07				75	1.044	v3.4			OK	98	M8.0	FLD-G	Y	2014ApJ...794..143B	
11808	11081	11808_11081.fits	SpeX prism	20130327	12 57 2.8297521	56379.04				75	1.011	v3.4			OK	143	M7.0	FLD-G	Y	2014ApJ...794..143B	
11809	11091	11809_11091.fits	SpeX prism	20130327	14 28 24.126055	56379.103			Burgasser	75	1.142	v3.4			POOR	13	M9.0	INT-G	N	BURGASSER-NP	
11810	11204	11810_11204.fits	SpeX prism	20130327	15 14 23.473894	56379.135			Burgasser	75	1.059	v3.4			OK	103	M6.0		N	BURGASSER-NP	
11811	10857	11811_10857.fits	SpeX prism	20130424	10 31 22.276360	56406.938			Burgasser	120	1.38	v3.4			OK	81	L2.0	FLD-G	Y	2014ApJ...794..143B	
11812	10860	11812_10860.fits	SpeX prism	20130424	09 40 18.305297	56406.903			Burgasser	120	1.085	v3.4			OK	177	L1.0	FLD-G	Y	2014ApJ...794..143B	
11813	10915	11813_10915.fits	SpeX prism	20130424	10 04 50.179288	56406.92			Burgasser	120	1.211	v3.4			OK	102	L2.0	FLD-G	Y	2014ApJ...794..143B	
11814	10937	11814_10937.fits	SpeX prism	20130424	10 56 32.435403	56406.956			Burgasser	120	1.228	v3.4			OK	80	L4.0	FLD-G	Y	2014ApJ...794..143B	
11815	10943	11815_10943.fits	SpeX prism	20130424	11 25 3.4287723	56406.976			Burgasser	120	1.3	v3.4			BG	173			N	BURGASSER-NP	
11816	10977	11816_10977.fits	SpeX prism	20130424	11 50 23.890608	56406.993			Burgasser	120	1.261	v3.4			OK	79	L2.0	FLD-G	Y	2014ApJ...794..143B	
11817	11005	11817_11005.fits	SpeX prism	20130424	12 18 12.445982	56407.013			Burgasser	120	1.252	v3.4			OK	46	L6.0	FLD-G	Y	2014ApJ...794..143B	
11818	11240	11818_11240.fits	SpeX prism	20130424	14 19 25.337563	56407.097			Burgasser	120	1.099	v3.4			OK	103	L4.0	FLD-G	Y	2014ApJ...794..143B	
11819	11417	11819_11417.fits	SpeX prism	20130424	15 19 38.703152	56407.139			Burgasser	120	1.824	v3.4			OK	95	L7.0	VL-G	Y	2014ApJ...794..143B	
11820	10856	11820_10856.fits	SpeX prism	20130425	09 21 17.225466	56407.89			Burgasser	120	1.117	v3.4			OK	168	L1.0	FLD-G	Y	2014ApJ...794..143B	
11821	10986	11821_10986.fits	SpeX prism	20130425	09 54 46.560367	56407.913			Burgasser	120	1.027	v3.4			OK	149	L2.0	FLD-G	Y	2014ApJ...794..143B	
11822	10993	11822_10993.fits	SpeX prism	20130425	10 17 22.266240	56407.929			Burgasser	120	1.096	v3.4			OK	92	L1.0	FLD-G	Y	2014ApJ...794..143B	
11823	11021	11823_11021.fits	SpeX prism	20130425	10 44 13.445327	56407.947			Burgasser	120	2.063	v3.4			OK	155	L1.0	INT-G	Y	2014ApJ...794..143B	
11824	11049	11824_11049.fits	SpeX prism	20130425	11 16 5.9296260	56407.97			Burgasser	120	1.041	v3.4			OK	102	L2.0	FLD-G	Y	2014ApJ...794..143B	
11825	11054	11825_11054.fits	SpeX prism	20130425	12 58 51.186870	56408.041				120	1.222	v3.4			OK	43	L2.0	INT-G	Y	2014ApJ...794..143B	
11826	11116	11826_11116.fits	SpeX prism	20130425	13 59 44.096382	56408.083				120	1.336	v3.4			OK	43	L6.0	FLD-G	Y	2014ApJ...794..143B	
11827	11118	11827_11118.fits	SpeX prism	20130425	13 32 59.817859	56408.065				120	1.193	v3.4			OK	109	L2.0	FLD-G	Y	2014ApJ...794..143B	
11828	11188	11828_11188.fits	SpeX prism	20130425	14 29 30.661278	56408.104			Burgasser	120	1.254	v3.4			OK	332	M4.0:		N	BURGASSER-NP	
11829	11189	11829_11189.fits	SpeX prism	20130425	14 52 56.056157	56408.12			Burgasser	120	1.364	v3.4			POOR	23	M8.0	INT-G	N	BURGASSER-NP	
11830	10540	11830_10540.fits	SpeX prism	20130426	05 27 57.897157	56408.728			Bardalez Gagliuffi	120	1.092	v3.4			OK	54	L3.0	FLD-G	Y	2014ApJ...794..143B	
11831	10552	11831_10552.fits	SpeX prism	20130426	08 06 12.597728	56408.838			Bardalez Gagliuffi	120	1.722	v3.4			OK	104	L1.0	FLD-G	N	BURGASSER-NP	
11832	10555	11832_10555.fits	SpeX prism	20130426	08 20 17.599741	56408.847			Bardalez Gagliuffi	120	1.803	v3.4			OK	55	L1.0	FLD-G	Y	2014ApJ...794..143B	
11833	10631	11833_10631.fits	SpeX prism	20130426	08 56 47.545689	56408.873			Bardalez Gagliuffi	120	1.644	v3.4			OK	79	M9.0	FLD-G	Y	2014ApJ...794..143B	
11834	10664	11834_10664.fits	SpeX prism	20130426	09 18 32.737181	56408.888			Bardalez Gagliuffi	120	1.738	v3.4			OK	51	M9.0	FLD-G	Y	2014ApJ...794..143B	
11835	10667	11835_10667.fits	SpeX prism	20130426	09 56 55.058483	56408.915			Bardalez Gagliuffi	120	1.872	v3.4			OK	39	L1.0	FLD-G	Y	2014ApJ...794..143B	
11836	10669	11836_10669.fits	SpeX prism	20130426	09 41 42.232950	56408.904			Bardalez Gagliuffi	120	1.884	v3.4			OK	77	M9.0	INT-G	Y	2014ApJ...794..143B	
11837	10689	11837_10689.fits	SpeX prism	20130426	07 21 10.637075	56408.806			Bardalez Gagliuffi	120	1.793	v3.4			OK	413	M5.0		N	BURGASSER-NP	
11838	10690	11838_10690.fits	SpeX prism	20130426	07 33 4.9477138	56408.815			Bardalez Gagliuffi	120	1.846	v3.4			OK	126	L4.0	FLD-G	Y	2014ApJ...794..143B	
11839	10728	11839_10728.fits	SpeX prism	20130426	10 17 59.377949	56408.929			Bardalez Gagliuffi	120	1.692	v3.4			OK	46	M9.0	INT-G	Y	2014ApJ...794..143B	
11840	10731	11840_10731.fits	SpeX prism	20130426	10 40 22.107616	56408.945			Bardalez Gagliuffi	120	2.093	v3.4			OK	71	L0.0	INT-G	Y	2014ApJ...794..143B	
11841	10758	11841_10758.fits	SpeX prism	20130426	06 34 15.628508	56408.774			Bardalez Gagliuffi	120	3.466	v3.4			OK	537	T0.0		N	BURGASSER-NP	
11842	10765	11842_10765.fits	SpeX prism	20130426	11 06 6.0496172	56408.963			Bardalez Gagliuffi	120	2.027	v3.4			OK	63	L1.0	INT-G	Y	2014ApJ...794..143B	
11843	10952	11843_10952.fits	SpeX prism	20130426	11 26 28.966788	56408.977			Bardalez Gagliuffi	120	1.541	v3.4			OK	124	L1.0	FLD-G	Y	2014ApJ...794..143B	
11844	10979	11844_10979.fits	SpeX prism	20130426	11 51 3.7173967	56408.994			Bardalez Gagliuffi	120	1.628	v3.4			OK	72	L1.0	FLD-G	Y	2014ApJ...794..143B	
11845	10996	11845_10996.fits	SpeX prism	20130426	12 08 47.847184	56409.006			Bardalez Gagliuffi	120	1.254	v3.4			OK	123	L1.0	FLD-G	Y	2014ApJ...794..143B	
11846	11051	11846_11051.fits	SpeX prism	20130426	13 19 55.599315	56409.056			Burgasser	120	1.615	v3.4			OK	30	L4.0	FLD-G	Y	2014ApJ...794..143B	
11847	11092	11847_11092.fits	SpeX prism	20130426	14 06 42.362549	56409.088			Burgasser	120	1.475	v3.4			OK	57	L2.0	FLD-G	Y	2014ApJ...794..143B	
11848	11094	11848_11094.fits	SpeX prism	20130426	14 38 52.170962	56409.11			Burgasser	120	1.686	v3.4			OK	74	L2.0	FLD-G	Y	2014ApJ...794..143B	
11849	11253	11849_11253.fits	SpeX prism	20130426	14 59 45.258984	56409.125			Burgasser	120	1.222	v3.4			OK	227	M7.0	INT-G	Y	2014ApJ...794..143B	
11850	11261	11850_11261.fits	SpeX prism	20130426	15 32 11.784923	56409.147			Burgasser	120	1.367	v3.4			OK	177	M8.0	INT-G	Y	2014ApJ...794..143B	
11851	11282	11851_11282.fits	SpeX prism	20130426	15 22 16.967557	56409.14			Burgasser	120	1.243	v3.4			OK	85	L1.0	FLD-G	Y	2014ApJ...794..143B	
11852	11519	11852_11519.fits	SpeX prism	20130717	11 02 36.411037	56490.96				75	1.437	v3.4			OK	118	M8.0	INT-G	Y	2014ApJ...794..143B	
11853	11605	11853_11605.fits	SpeX prism	20130717	11 18 41.657405	56490.971			Burgasser	75	1.19	v3.4			POOR	37	M8.0	INT-G	N	BURGASSER-NP	
11854	11620	11854_11620.fits	SpeX prism	20130717	11 48 6.6456986	56490.992				75	1.244	v3.4			OK	49	M8.0	INT-G	Y	2014ApJ...794..143B	
11855	10002	11855_10002.fits	SpeX prism	20130814	14 07 20.791417	56519.088			Burgasser	120	1.265	v3.4			OK	187	M9.0	FLD-G	Y	2014ApJ...794..143B	
11856	10125	11856_10125.fits	SpeX prism	20130814	15 24 29.732409	56519.142			Burgasser	120	1.05	v3.4			OK	125	M9.0	FLD-G	Y	2014ApJ...794..143B	
11857	10176	11857_10176.fits	SpeX prism	20130814	14 26 33.754330	56519.102			Burgasser	120	1.135	v3.4			OK	146	M8.0	FLD-G	Y	2014ApJ...794..143B	
11858	10208	11858_10208.fits	SpeX prism	20130814	14 51 0.59994583	56519.119			Burgasser	120	1.159	v3.4			OK	86	L1.0	FLD-G	Y	2014ApJ...794..143B	
11859	10266	11859_10266.fits	SpeX prism	20130814	15 08 3.9432695	56519.131			Burgasser	120	1.2	v3.4			OK	141	M8.0	FLD-G	Y	2014ApJ...794..143B	
11860	11115	11860_11115.fits	SpeX prism	20130814	05 30 39.219810	56518.73			Burgasser	120	1.111	v3.4			OK	102	M9.0	FLD-G	Y	2014ApJ...794..143B	
11861	11144	11861_11144.fits	SpeX prism	20130814	06 35 42.299731	56518.775			Burgasser	120	1.235	v3.4			POOR	35	L1.0	FLD-G	N	BURGASSER-NP	
11862	11152	11862_11152.fits	SpeX prism	20130814	06 02 40.287234	56518.752			Burgasser	120	1.107	v3.4			OK	152	M7.0	INT-G	N	BURGASSER-NP	
11863	11172	11863_11172.fits	SpeX prism	20130814	07 20 32.614685	56518.806			Burgasser	120	1.282	v3.4			OK	35	L8.0		Y	2014ApJ...794..143B	
11864	11191	11864_11191.fits	SpeX prism	20130814	07 50 23.353357	56518.827			Burgasser	120	1.384	v3.4			OK	87	L1.0	INT-G	Y	2014ApJ...794..143B	
11865	11192	11865_11192.fits	SpeX prism	20130814	08 04 1.8370090	56518.836			Burgasser	120	1.453	v3.4			OK	132	M8.0	FLD-G	Y	2014ApJ...794..143B	
11866	11207	11866_11207.fits	SpeX prism	20130814	08 55 26.371573	56518.872			Burgasser	120	1.764	v3.4			POOR	11	L2.0	FLD-G	N	BURGASSER-NP	
11867	11264	11867_11264.fits	SpeX prism	20130814	08 14 36.503272	56518.843			Burgasser	120	1.495	v3.4			OK	294	M5.0		Y	2014ApJ...783..122K	
11868	11278	11868_11278.fits	SpeX prism	20130814	08 32 53.415371	56518.856			Burgasser	120	1.412	v3.4			OK	224	M8.0	FLD-G	Y	2014ApJ...794..143B	
11869	11339	11869_11339.fits	SpeX prism	20130814	09 44 57.717644	56518.906			Burgasser	120	1.607	v3.4			POOR	9	L7.0	FLD-G	N	BURGASSER-NP	
11870	11459	11870_11459.fits	SpeX prism	20130814	12 06 36.254493	56519.005			Burgasser	120	1.785	v3.4			POOR	52	L2.0	FLD-G	N	BURGASSER-NP	
11871	11505	11871_11505.fits	SpeX prism	20130814	10 24 48.546224	56518.934			Burgasser	120	2.428	v3.4			OK	43	L2.0	INT-G	Y	2014ApJ...794..143B	
11872	11508	11872_11508.fits	SpeX prism	20130814	11 31 24.910658	56518.98			Burgasser	120	1.795	v3.4			POOR	48	M7.0	INT-G	Y	2014ApJ...783..122K	
11873	11542	11873_11542.fits	SpeX prism	20130814	10 58 45.218557	56518.957			Burgasser	120	1.773	v3.4			OK	56	L1.0	FLD-G	Y	2014ApJ...794..143B	
11874	11636	11874_11636.fits	SpeX prism	20130814	12 40 14.645239	56519.028			Burgasser	120	1.083	v3.4			OK	63	M8.0	INT-G	Y	2014ApJ...794..143B	
11875	11638	11875_11638.fits	SpeX prism	20130814	13 12 59.017531	56519.051			Burgasser	120	1.142	v3.4			BG	113			N	BURGASSER-NP	
11876	11639	11876_11639.fits	SpeX prism	20130814	13 12 59.017531	56519.051			Burgasser	120	1.142	v3.4			BG	42			N	BURGASSER-NP	
11877	11693	11877_11693.fits	SpeX prism	20130814	13 29 53.383118	56519.062			Burgasser	120	1.196	v3.4			OK	189	M8.0	FLD-G	Y	2014ApJ...794..143B	
11878	11716	11878_11716.fits	SpeX prism	20130814	13 53 6.3096846	56519.079			Burgasser	120	1.35	v3.4			OK	139	L1.0	FLD-G	Y	2014ApJ...794..143B	
11879	10017	11879_10017.fits	SpeX prism	20130903	11 21 52.294565	56538.974			Burgasser	120	1.006	v3.4			OK	80	L4.0	FLD-G	N	BURGASSER-NP	
11880	10031	11880_10031.fits	SpeX prism	20130903	12 46 30.134321	56539.032			"Bardalez Gagliuffi, Burgasser"	120	1.108	v3.4			OK	70	L3.0	INT-G	Y	2014ApJ...794..143B	
11881	10109	11881_10109.fits	SpeX prism	20130903	12 10 37.807800	56539.007			"Bardalez Gagliuffi, Burgasser"	120	1.009	v3.4			OK	185	M8.0	INT-G	Y	2014ApJ...794..143B	
11882	10230	11882_10230.fits	SpeX prism	20130903	13 57 26.208788	56539.082			"Bardalez Gagliuffi, Burgasser"	120	1.063	v3.4			OK	272	M8.0	FLD-G	Y	2014ApJ...794..143B	
11883	10253	11883_10253.fits	SpeX prism	20130903	14 33 47.904039	56539.107			"Bardalez Gagliuffi, Burgasser"	120	1.132	v3.4			OK	133	M7.0	VL-G	Y	2014ApJ...794..143B	
11884	10272	11884_10272.fits	SpeX prism	20130903	15 08 23.451167	56539.131			"Bardalez Gagliuffi, Burgasser"	120	1.004	v3.4			OK	151	L3.0	FLD-G	Y	2014ApJ...794..143B	
11885	11644	11885_11644.fits	SpeX prism	20130903	10 33 1.7552200	56538.94			"Bardalez Gagliuffi, Burgasser"	120	1.468	v3.4			OK	136	L1.0	INT-G	Y	2014ApJ...794..143B	
11886	10056	11886_10056.fits	SpeX prism	20131022	07 52 36.011836	56587.828			Burgasser	120	1.294	v3.4			OK	78	T0.0		N	BURGASSER-NP	
11887	11319	11887_11319.fits	SpeX prism	20131022	04 56 16.888796	56587.706			Burgasser	120	1.769	v3.4			OK	90	M7.0	INT-G	Y	2014ApJ...794..143B	
11888	11339	11888_11339.fits	SpeX prism	20131022	05 26 39.236227	56587.727			Burgasser	120	1.675	v3.4			POOR	26	L5.0	FLD-G	N	BURGASSER-NP	
11889	11410	11889_11410.fits	SpeX prism	20131022	05 59 39.344181	56587.75			Burgasser	120	1.559	v3.4			OK	83	L9.0		N	BURGASSER-NP	
11890	11424	11890_11424.fits	SpeX prism	20131022	06 42 26.270362	56587.779			Burgasser	120	1.375	v3.4			OK	65	L7.0	INT-G	N	BURGASSER-NP	
11891	11459	11891_11459.fits	SpeX prism	20131022	07 21 21.301017	56587.806			Burgasser	120	1.668	v3.4			OK	74	L1.0	FLD-G	Y	2014ApJ...794..143B	
11892	10019	11892_10019.fits	SpeX prism	20131023	07 10 46.530018	56588.799			Burgasser	120	1.487	v3.4			OK	203	M8.0	INT-G	Y	2014ApJ...794..143B	
11893	11287	11893_11287.fits	SpeX prism	20131023	05 35 36.011226	56588.733			Burgasser	120	1.985	v3.4			OK	84	L5.0	FLD-G	Y	2014ApJ...794..143B	
11894	11436	11894_11436.fits	SpeX prism	20131023	05 01 31.255930	56588.709			Burgasser	120	1.355	v3.4			OK	107	M8.0	INT-G	Y	2014ApJ...794..143B	
11895	11580	11895_11580.fits	SpeX prism	20131023	06 30 16.691745	56588.771			Burgasser	120	1.465	v3.4			OK	45	T2.0		N	BURGASSER-NP	
11896	11592	11896_11592.fits	SpeX prism	20131023	07 39 12.106834	56588.819			Burgasser	120	1.052	v3.4			OK	40	L8.0		Y	2014ApJ...794..143B	
11897	10047	11897_10047.fits	SpeX prism	20131029	09 28 16.116577	56594.895			Burgasser	120	1.079	v3.4			OK	106	L1.0	FLD-G	N	SKRYZPEK-NP	
11898	10103	11898_10103.fits	SpeX prism	20131029	10 14 36.541145	56594.927			Burgasser	120	1.141	v3.4			OK	130	M8.0	FLD-G	Y	2014ApJ...794..143B	
11899	10113	11899_10113.fits	SpeX prism	20131029	09 55 17.159762	56594.913			Burgasser	120	1.06	v3.4			OK	137	L1.0	INT-G	N	SKRYZPEK-NP	
11900	10206	11900_10206.fits	SpeX prism	20131029	10 55 48.036517	56594.955			Burgasser	120	1.096	v3.4			OK	30	L9.0		N	BURGASSER-NP	
11901	10290	11901_10290.fits	SpeX prism	20131029	12 20 44.677062	56595.014			Burgasser	120	1.425	v3.4			OK	140	M8.0	INT-G	Y	2014ApJ...794..143B	
11902	10323	11902_10323.fits	SpeX prism	20131029	11 29 44.815707	56594.979			Burgasser	120	1.015	v3.4			OK	69	L1.0	FLD-G	Y	2014ApJ...794..143B	
11903	10327	11903_10327.fits	SpeX prism	20131029	12 00 4.6010039	56595			Burgasser	120	1.006	v3.4			OK	165	M8.0	FLD-G	Y	2014ApJ...794..143B	
11904	10341	11904_10341.fits	SpeX prism	20131029	12 40 29.701498	56595.028			Burgasser	120	1.411	v3.4			OK	130	M8.0	FLD-G	Y	2014ApJ...794..143B	
11905	10351	11905_10351.fits	SpeX prism	20131029	12 54 0.063484000	56595.038			Burgasser	120	1.364	v3.4			OK	108	M9.0	FLD-G	Y	2014ApJ...794..143B	
11906	10415	11906_10415.fits	SpeX prism	20131029	13 14 0.13732137	56595.051			Burgasser	120	1.546	v3.4			OK	62	L6.0	INT-G	Y	2014ApJ...794..143B	
11907	10435	11907_10435.fits	SpeX prism	20131029	13 42 4.7133790	56595.071			Burgasser	120	1.225	v3.4			OK	173	M9.0	FLD-G	Y	2014ApJ...794..143B	
11908	10476	11908_10476.fits	SpeX prism	20131029	14 05 40.644024	56595.087			Burgasser	120	2.424	v3.4			BG	72			N	BURGASSER-NP	
11909	10483	11909_10483.fits	SpeX prism	20131029	14 38 8.8928569	56595.11			Burgasser	120	2.396	v3.4			OK	51	L7.0	FLD-G	Y	2014ApJ...794..143B	
11910	10530	11910_10530.fits	SpeX prism	20131029	15 07 46.242323	56595.13			Burgasser	120	1.008	v3.4			OK	44	L5.0	FLD-G	Y	2014ApJ...794..143B	
11911	10546	11911_10546.fits	SpeX prism	20131029	15 31 7.8832882	56595.147			Burgasser	120	1.047	v3.4			OK	127	L1.0	FLD-G	Y	2014ApJ...794..143B	
11912	10551	11912_10551.fits	SpeX prism	20131029	15 39 59.225959	56595.153			Burgasser	120	1.008	v3.4			OK	214	M8.0	FLD-G	N	BURGASSER-NP	
11913	11502	11913_11502.fits	SpeX prism	20131029	07 10 52.626355	56594.799			Burgasser	120	1.291	v3.4			POOR	10	L1.0	INT-G	N	BURGASSER-NP	
11914	11533	11914_11533.fits	SpeX prism	20131029	05 45 23.713449	56594.74			Burgasser	120	1.224	v3.4			OK	20	T3.0		N	BURGASSER-NP	
11915	11653	11915_11653.fits	SpeX prism	20131029	06 40 49.888119	56594.778			Burgasser	120	1.199	v3.4			OK	28	T4.0		N	BURGASSER-NP	
11916	10567	11916_10567.fits	SpeX prism	20131124	15 01 33.533043	56621.126			Skrzypek	120	2.829	v3.4			OK	118	L2.0	INT-G	Y	2014ApJ...794..143B	
11917	10169	11917_10169.fits	SpeX prism	20131205	07 33 36.888155	56631.815			Burgasser	120	1.798	v3.4			OK	120	M8.0	FLD-G	Y	2014ApJ...794..143B	
11918	10173	11918_10173.fits	SpeX prism	20131205	07 08 39.838480	56631.798			Burgasser	120	1.005	v3.4			OK	36	L5.0	FLD-G	Y	2014ApJ...794..143B	
11919	10260	11919_10260.fits	SpeX prism	20131205	07 53 47.498243	56631.829			Burgasser	120	1.549	v3.4			OK	83	L2.0	INT-G	Y	2014ApJ...794..143B	
11920	10292	11920_10292.fits	SpeX prism	20131205	09 00 9.3997689	56631.875			Burgasser	120	1.062	v3.4			OK	23	M7.0	VL-G	Y	2014ApJ...794..143B	
11921	10294	11921_10294.fits	SpeX prism	20131205	08 22 7.5932707	56631.849			Burgasser	120	1.014	v3.4			OK	291	M7.0	INT-G	N	BURGASSER-NP	
11922	10343	11922_10343.fits	SpeX prism	20131205	09 26 26.798908	56631.893			Burgasser	120	1.023	v3.4			OK	137	M8.0	INT-G	Y	2014ApJ...794..143B	
11923	10358	11923_10358.fits	SpeX prism	20131205	09 53 14.939962	56631.912			Burgasser	120	1.169	v3.4			OK	107	M8.0	FLD-G	Y	2014ApJ...794..143B	
11924	10364	11924_10364.fits	SpeX prism	20131205	09 43 58.347916	56631.906			Burgasser	120	1.14	v3.4			OK	205	M8.0	FLD-G	Y	2014ApJ...794..143B	
11925	10365	11925_10365.fits	SpeX prism	20131205	09 37 44.446111	56631.901			Burgasser	120	1.143	v3.4			OK	624	M4.0		N	BURGASSER-NP	
11926	10387	11926_10387.fits	SpeX prism	20131205	10 09 41.711798	56631.923			Burgasser	120	1.063	v3.4			OK	222	L0.0	VL-G	Y	2014ApJ...794..143B	
11927	10389	11927_10389.fits	SpeX prism	20131205	10 17 51.060396	56631.929			Burgasser	120	1.032	v3.4			OK	128	M8.0	FLD-G	Y	2014ApJ...794..143B	
11928	10402	11928_10402.fits	SpeX prism	20131205	10 41 51.769802	56631.946			Burgasser	120	1.083	v3.4			OK	87	T2.0		N	BURGASSER-NP	
11929	10411	11929_10411.fits	SpeX prism	20131205	11 04 31.553271	56631.961			Burgasser	120	1.018	v3.4			OK	131	M9.0	FLD-G	Y	2014ApJ...794..143B	
11930	10424	11930_10424.fits	SpeX prism	20131205	11 34 20.245766	56631.982			Burgasser	120	1.038	v3.4			OK	27	T8.0:		N	BURGASSER-NP	
11931	10480	11931_10480.fits	SpeX prism	20131205	11 57 27.467714	56631.998			Burgasser	120	1.177	v3.4			OK	172	M8.0:	INT-G	N	BURGASSER-NP	
11932	10506	11932_10506.fits	SpeX prism	20131205	12 26 22.779566	56632.018			Burgasser	120	1.143	v3.4			OK	409	L1.0	FLD-G	Y	2015AJ....149..104B	
11933	10535	11933_10535.fits	SpeX prism	20131205	13 24 46.110481	56632.059			Burgasser	120	1.003	v3.4			OK	486	M7.0	INT-G	N	BURGASSER-NP	
11934	10539	11934_10539.fits	SpeX prism	20131205	13 55 38.862933	56632.08			Burgasser	120	1.021	v3.4			OK	34	T0.0		N	BURGASSER-NP	
11935	10560	11935_10560.fits	SpeX prism	20131205	14 15 40.984696	56632.094			Burgasser	120	1.011	v3.4			OK	137	M8.0	INT-G	Y	2014ApJ...794..143B	
11936	10584	11936_10584.fits	SpeX prism	20131205	14 25 8.5055575	56632.101			Burgasser	120	1.021	v3.4			OK	204	M8.0	FLD-G	Y	2014ApJ...794..143B	
11937	10602	11937_10602.fits	SpeX prism	20131205	14 50 17.438638	56632.118			Burgasser	120	1.07	v3.4			OK	34	L3.0	FLD-G	Y	2014ApJ...794..143B	
11938	10603	11938_10603.fits	SpeX prism	20131205	15 13 8.2486738	56632.134			Burgasser	120	1.087	v3.4			OK	232	M7.0	FLD-G	Y	2014ApJ...794..143B	
