DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NAME	DESIGNATION	RA	DEC	DISCOVERY_REFERENCE	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_TYPE	LIT_TYPE_REF	LUMINOSITY_CLASS	METALLICITY_CLASS	OBJECT_TYPE	J_2MASS	J_2MASS_E	H_2MASS	H_2MASS_E	KS_2MASS	KS_2MASS_E	JK_SPT	DJK	COLOR_EXTREMITY	PARALLAX	PARALLAX_E	PARALLEX _REF	DISTANCE_PHOT	DISTANCE_PHOT_E	DISTANCE_PHOT_METHOD	DISTANCE	DISTANCE_E	MU_RA	MU_RA_E	MU_DEC	MU_DEC_E	MU_REF	GRAVITY_CLASS_OPTICAL	GRAVITY_CLASS_OPTICAL_REF	GRAVITY_CLASS_NIR	GRAVITY_CLASS_NIR_REF	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	BINARY_REF	SBINARY	SBINARY_REF	COMPANION	COMPANION_NAME	COMPANION_REF	RA_SDSS	RA_SDSS_E	DEC_SDSS	DEC_SDSS_E	DESIGNATION_SDSS	EPOCH_SDSS	R_SDSS	R_SDSS_E	I_SDSS	I_SDSS_E	Z_SDSS	Z_SDSS_E	RA_2MASS	RA_2MASS_E	DEC_2MASS	DEC_2MASS_E	DESIGNATION_2MASS	EPOCH_2MASS	RA_WISE	RA_WISE_E	DEC_WISE	DEC_WISE_E	DESIGNATION_WISE	EPOCH_WISE	W1_WISE	W1_WISE_E	W2_WISE	W2_WISE_E	W3_WISE	W3_WISE_E	W4_WISE	W4_WISE_E	RA_UKIDSS	RA_UKIDSS_E	DEC_UKIDSS	DEC_UKIDSS_E	DESIGNATION_UKIDSS	EPOCH_UKIDSS	Y_UKIDSS	Y_UKIDSS_E	J_UKIDSS	J_UKIDSS_E	H_UKIDSS	H_UKIDSS_E	K_UKIDSS	K_UKIDSS_E	RA_SSSPM	RA_SSSPM_E	DEC_SSSPM	DEC_SSSPM_E	DESIGNATION_SSSPM	EPOCH_SSSPM	B_SSSPM	B_SSSPM_E	R_SSSPM	R_SSSPM_E	I_SSSPM	I_SSSPM_E	MU_RA_SSSPM	MU_RA_SSSPM_E	MU_DEC_SSSPM	MU_DEC_SSSPM_E	CH1_IRAC	CH1_IRAC_E	CH2_IRAC	CH2_IRAC_E	CH3_IRAC	CH3_IRAC_E	CH4_IRAC	CH4_IRAC_E	U_ALT	V_ALT	B_ALT	R_ALT	I_ALT	J_ALT	H_ALT	K_ALT	ALT_PHOT_REF
10485	11443	10485_11443.fits	20051017	--	53660.5	--	--	--	120	--	--	--	--	OK	109	M4.4	N	BUR-NP	LHS 3481	J19451476-0917581	296.31152	-9.2994728	--	M:	--	--	--	M:	--	--	--	VLM	13.836	0.026	13.269	0.026	13.029	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10692	11444	10692_11444.fits	20060902	--	53980.5	--	--	--	120	--	--	--	--	OK	322	M8.9	Y	2014ApJ...794..143B	LEHPM 2-90	J19453495-2557190	296.39563	-25.955278	2004AandA...421..763P	--	--	M9	BUR-NP	M9	--	--	--	VLM	12.348	0.023	11.836	0.026	11.509	0.026	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11168	11445	11168_11445.fits	20080909	05 12 35.3385	54718.717	--	--	looper	120	2.424	3.4	--	--	BG	33	L4.9::	N	LOO-NP	1945-4149	J19454310-4149176	296.4296	-41.821556	LOO-NP	--	--	--	--	--	--	--	--	VLM	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10670	11446	10670_11446.fits	20060901	10 21 28.9084	53979.932	--	--	"looper, kirkpatrick"	120	1.685	3.3	--	--	OK	128	M8.8	N	LOO-NP	2MASS J19464850-1145202	J19464850-1145202	296.70206	-11.755611	LOO-NP	--	--	--	--	--	--	--	--	VLM	14.695	0.032	13.899	0.033	13.359	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10502	11447	10502_11447.fits	20051019	06 13 15.581149	53662.759	--	--	--	120	2.135	3.2	--	--	POOR	37	M8.8	Y	2010ApJS..190..100K	2MASS J19475198-3438572	J19475198-3438572	296.96658	-34.649223	2010ApJS..190..100K	--	--	M7.5	2010ApJS..190..100K	M7.5	--	--	--	VLM	15.043	0.041	14.324	0.051	14.012	0.055	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10661	11448	10661_11448.fits	20060828	09 26 1.44625	53975.893	--	--	"kirkpatrick, looper"	120	1.441	3.3	--	--	POOR	2	L3.2	Y	2010ApJS..190..100K	2MASS J19495702+6222440	J19495702+6222440	297.48758	62.378887	2010ApJS..190..100K	L2 pec	2010ApJS..190..100K	L2 pec	2010ApJS..190..100K	L2 pec	--	--	--	VLM	16.359	0.123	15.47	0.132	14.75	0.112	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	blue	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10811	11449	10811_11449.fits	20070601	14 05 53.1532	54253.087	--	--	"looper, lynch"	120	1.901	3.3	--	--	POOR	25	M8.5:	N	LOO-NP	2MASS J19223062+6610194	J19495807-3752356	297.49197	-37.876553	LOO-NP	--	--	--	--	--	--	--	--	VLM	16.103	0.09	15.339	0.123	14.869	0.122	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10080	11449	10080_11449.fits	20030903	--	52885.5	--	--	--	75	--	--	--	--	OK	151	L2.6	N	CRU-NP	2MASS J19223062+6610194	J19495807-3752356	297.49197	-37.876553	LOO-NP	--	--	--	--	--	--	--	--	VLM	16.103	0.09	15.339	0.123	14.869	0.122	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11569	11450	11569_11450.fits	20110723	--	55765.5	--	--	--	120	--	--	--	--	OK	62	L2.2:	Y	2013PASP..125..809T	WISE J195113.62-331115.7	J19511362-3311157	297.80676	-33.187695	2013PASP..125..809T	--	--	L1 pec?	2013PASP..125..809T	L1 pec?	--	--	--	VLM	15.71	0.06	15.02	0.07	14.51	0.07	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11997	11451	11997_11451.fits	20130619	10 09 18.146278	56462.923	--	--	--	75	1.283	3.4	--	--	OK	72	L4.8::	Y	2014ApJ...787..126L	WISE J195311.04-022954.7	J19531104-022954.7	298.29599	-2.4983335	2014ApJ...787..126L	--	--	L2 pec (blue)	2014ApJ...787..126L	L2 pec (blue)	--	--	--	VLM	15.64	0.05	15.64	0.05	15.64	0.05	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	blue	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10850	11452	10850_11452.fits	20070916	--	54359.5	--	--	--	120	--	--	--	--	OK	118	M8.5	Y	2014ApJ...794..143B	2MASS J19561542-1754252	J19561542-1754252	299.06424	-17.907	2007MNRAS.374..445K	M8	2008AJ....136.1290R	L0+/-1	KNE07A	M8	--	--	--	VLM	13.754	0.029	13.108	0.033	12.651	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10693	11453	10693_11453.fits	20060902	--	53980.5	--	--	--	120	--	--	--	--	OK	273	M6.6	N	BUR-NP	LEHPM 2-15	J19565739-4216070	299.23911	-42.268612	2004AandA...421..763P	--	--	--	BUR-NP	--	--	--	--	VLM	12.383	0.022	11.995	0.022	11.661	0.028	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10671	11454	10671_11454.fits	20060901	09 17 41.2502	53979.887	--	--	"looper, kirkpatrick"	120	2.149	3.3	--	--	POOR	19	M5.3:	N	LOO-NP	2MASS J20014571-3805580	J20014571-3805580	300.44046	-38.099442	LOO-NP	--	--	--	--	--	--	--	--	VLM	16.001	0.076	15.048	0.068	15.119	0.144	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10466	11455	10466_11455.fits	20051015	--	53658.5	--	--	--	120	--	--	--	--	OK	94	L6.3::	Y	2008ApJ...681..579B	2MASS J20025073-0521524	J20025073-0521524	300.71136	-5.3645554	2007AJ....133..439C	L6	2007AJ....133..439C	L4 beta	2015ApJS..219...33G	L6	--	--	--	VLM	15.316	0.051	14.278	0.05	13.417	0.036	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	beta	--	INT-G	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10825	11455	10825_11455.fits	20070704	12 20 50.4367	54286.014	--	--	"kirkpatrick, looper"	120	1.131	3.3	--	--	OK	47	L6.8::	Y	2014ApJ...794..143B	2MASS J20025073-0521524	J20025073-0521524	300.71136	-5.3645554	2007AJ....133..439C	L6	2007AJ....133..439C	L4 beta	2015ApJS..219...33G	L6	--	--	--	VLM	15.316	0.051	14.278	0.05	13.417	0.036	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	beta	--	INT-G	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11155	11455	11155_11455.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	125	L7.2::	Y	2014ApJ...794..143B	2MASS J20025073-0521524	J20025073-0521524	300.71136	-5.3645554	2007AJ....133..439C	L6	2007AJ....133..439C	L4 beta	2015ApJS..219...33G	L6	--	--	--	VLM	15.316	0.051	14.278	0.05	13.417	0.036	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	beta	--	INT-G	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10630	11456	10630_11456.fits	20060601	14 13 4.46183	53888.092	--	--	--	120	1.017	3.3	--	--	OK	42	M6.6	Y	2010ApJS..190..100K	2MASS J20033545+1158552	J20033545+1158552	300.89771	11.981999	2010ApJS..190..100K	--	--	M5.5	2010ApJS..190..100K	M5.5	--	--	--	VLM	15.807	0.085	15.535	0.147	14.97	0.135	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11683	11457	11683_11457.fits	20120817	07 22 43.977744	56156.807	--	--	--	120	1.168	3.4	--	--	POOR	156	M6.5:	N	FAH-NP	WISE J20070619-0409032	J20070619-0409032	301.77579	-4.1508889	--	--	--	M7	FAH-NP	M7	--	--	--	VLM	14.626	0.036	13.965	0.042	13.587	0.048	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11595	11458	11595_11458.fits	20110911	--	55815.5	--	--	--	120	--	--	--	--	OK	82	T5.6	Y	2013ApJS..205....6M	WISE J200804.71-083428.5	J20080471-0834285	302.01962	-8.5745831	2013ApJS..205....6M	--	--	T5.5	2013ApJS..205....6M	T5.5	--	--	--	VLM	16.37	0.12	16.69	0.31	15.66	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11870	11459	11870_11459.fits	20130814	12 06 36.254493	56519.005	--	--	burgasser	120	1.785	3.4	--	--	POOR	76	L2.1:	N	BUR-NP	DENIS J20131080-1242440	J20131084-1242452	303.29501	-12.712222	2010AandA...517A..53M	L1.5	2010AandA...517A..53M	--	--	L1.5	--	--	--	VLM	14.672	0.035	13.873	0.024	13.299	0.033	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11891	11459	11891_11459.fits	20131022	07 21 21.301017	56587.806	--	--	burgasser	120	1.668	3.4	--	--	OK	116	L0.7	Y	2014ApJ...794..143B	DENIS J20131080-1242440	J20131084-1242452	303.29501	-12.712222	2010AandA...517A..53M	L1.5	2010AandA...517A..53M	--	--	L1.5	--	--	--	VLM	14.672	0.035	13.873	0.024	13.299	0.033	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11452	11460	11452_11460.fits	20100707	13 04 13.725237	55385.045	--	--	burgasser	120	1.65	3.4	--	--	OK	183	M9.5:	N	BUR-NP	2MASS J20135152-2806020	J20135152-2806020	303.46466	-28.100555	--	M9	2008AJ....136.1290R	L0	2010ApJ...715..561A	M9	--	--	--	VLM	14.242	0.03	13.461	0.028	12.944	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11292	11460	11292_11460.fits	20090702	10 09 18.031104	55014.923	--	--	allers	120	1.692	3.4	--	--	OK	163	L0.0:	Y	2013ApJ...772...79A	2MASS J20135152-2806020	J20135152-2806020	303.46466	-28.100555	--	M9	2008AJ....136.1290R	L0	2010ApJ...715..561A	M9	--	--	--	VLM	14.242	0.03	13.461	0.028	12.944	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10746	11461	10746_11461.fits	20061209	05 14 43.6906	54078.719	--	--	"kirkpatrick, looper"	120	2.022	3.3	--	--	POOR	24	M7.6	N	LOO-NP	2MASS J20140681-0036482	J20140681-0036482	303.52838	-0.6133889	LOO-NP	--	--	--	--	--	--	--	--	VLM	15.428	0.05	14.81	0.058	14.616	0.102	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11684	11462	11684_11462.fits	20120817	11 11 54.385676	56156.967	--	--	--	120	1.393	3.4	--	--	OK	75	M8.0	N	FAH-NP	WISE J20150266-0726503	J20150266-0726503	303.76108	-7.4473057	--	--	--	M7	FAH-NP	M7	--	--	--	VLM	15.087	0.049	14.693	0.057	14.215	0.073	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10437	11463	10437_11463.fits	20050907	--	53620.5	--	--	--	120	--	--	--	--	BG	33	M5.0:	N	BUR-NP	LSPM J2015+2755	J20151336+2755022	303.80566	27.917276	--	--	--	galaxy	BUR-NP	galaxy	--	--	--	GAL	15.839	--	14.907	--	15.225	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10053	11464	10053_11464.fits	20030811	--	52862.5	--	--	--	75	--	--	--	--	BG	12	L2.8::	N	CRU-NP	2MASS J2015137-125257	J2015137-125257	303.80707	-12.8825	2007AJ....133.2825R	galaxy?	2007AJ....133.2825R	galaxy?	--	galaxy?	--	--	--	GAL	16.559	0.135	15.15	0.105	14.547	0.092	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10707	11465	10707_11465.fits	20060903	--	53981.5	--	--	--	120	--	--	--	--	OK	23	M4.2	N	BUR-NP	LEHPM 2-845	J20245185-3422399	306.21603	-34.377747	2004AandA...421..763P	--	--	esdM4:	BUR-NP	esdM4:	--	--	esd	VLM	16.837	0.179	15.63	0.133	16.192	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11644	11466	11644_11466.fits	20120530	14 58 44.350445	56078.124	--	--	burgasser	75	1.466	3.4	--	--	OK	49	M8.1	N	BUR-NP	2MASS J20251960-2550480A	J20251960-2550480	306.33163	-25.846668	BUR-NP	M8	--	--	--	M8	--	--	--	VLM	14.788	0.036	14.102	0.049	13.583	0.037	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11646	11467	11646_11467.fits	20120530	14 58 44.350445	56078.124	--	--	burgasser	75	1.466	3.4	--	--	OK	47	M8.1	N	BUR-NP	2MASS J20251960-2550480B	J20251960-2550480	306.33163	-25.846668	BUR-NP	M8	--	--	--	M8	--	--	--	VLM	14.788	0.036	14.102	0.049	13.583	0.037	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11645	11468	11645_11468.fits	20120530	14 58 44.350445	56078.124	--	--	burgasser	75	1.466	3.4	--	--	OK	76	M8.5	N	BUR-NP	2MASS J20251960-2550480AB	J20251960-2550480	306.33163	-25.846668	BUR-NP	M8	--	--	--	M8	--	--	--	VLM	14.038	0.036	13.352	0.049	12.833	0.037	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11284	11469	11284_11469.fits	20090630	12 35 39.393522	55013.025	--	--	vervack	120	1.549	3.4	--	--	OK	115	L2.6:	Y	2010AJ....140..110G	2MASS J20261584-2943124	J20261584-2943124	306.56598	-29.720112	2007AJ....133..439C	L1:	2007AJ....133..439C	--	--	L1:	--	--	--	VLM	14.802	0.03	13.946	0.025	13.36	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	sbinary	--	--	Y	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
