mass,age,temperature,luminosity,radius,gravity,metallicity,enrichment
0.11053123931224154,2.1763,3288.941,-2.790976,0.1238947774786793,5.295446666804111,-1.3,0.15
0.11053123931224154,2.6021,3289.161,-2.790812,0.12390162434628882,5.295398666804111,-1.3,0.15
0.11053123931224154,3.1131,3289.426,-2.790615,0.12390989814949054,5.295340666804111,-1.3,0.15
0.11053123931224154,3.7263,3289.744,-2.790376,0.12391988450984028,5.295270666804111,-1.3,0.15
0.11053123931224154,4.4622,3290.127,-2.790089,0.12393186920465182,5.295186666804111,-1.3,0.15
0.11053123931224154,5.3452,3290.588,-2.789744,0.12394642360661365,5.295084666804111,-1.3,0.15
0.11053123931224154,6.4048,3291.142,-2.789327,0.12396440493359503,5.294958666804111,-1.3,0.15
0.11053123931224154,7.6763,3291.81,-2.788823,0.1239858146765223,5.29480866680411,-1.3,0.15
0.11053123931224154,9.2021,3292.613,-2.788215,0.12401208234441968,5.29462466680411,-1.3,0.15
0.11053123931224154,11.033,3293.582,-2.787478,0.12404435350864265,5.294398666804111,-1.3,0.15
0.11053123931224154,13.23,3294.751,-2.786583,0.12408406141516364,5.294120666804111,-1.3,0.15
0.11053123931224154,13.5,3294.895,-2.786473,0.1240892043757235,5.29408466680411,-1.3,0.15
0.11053123931224154,13.5,3294.895,-2.786473,0.1240892043757235,5.29408466680411,-1.3,0.15
0.11686880086471316,0.0011052,3535.921,-1.1165,0.7368820881742105,3.7709702152765447,-1.3,0.15
0.11686880086471316,0.001247,3535.942,-1.149792,0.7091645209571492,3.8042722152765447,-1.3,0.15
0.11686880086471316,0.0014057,3536.05,-1.182978,0.6825382584683756,3.837512215276545,-1.3,0.15
0.11686880086471316,0.0015833,3536.316,-1.216024,0.6569601093830487,3.870688215276545,-1.3,0.15
0.11686880086471316,0.001782,3536.811,-1.248912,0.632372535681613,3.9038202152765447,-1.3,0.15
0.11686880086471316,0.0020043,3537.56,-1.281655,0.6087206011697507,3.936930215276545,-1.3,0.15
0.11686880086471316,0.0022528,3538.642,-1.314213,0.585966786182182,3.970020215276545,-1.3,0.15
0.11686880086471316,0.0025303,3540.449,-1.346394,0.5640790886434472,4.003086215276545,-1.3,0.15
0.11686880086471316,0.0028398,3545.15,-1.377219,0.5429677061296989,4.036218215276545,-1.3,0.15
0.11686880086471316,0.0031839,3549.049,-1.408361,0.522695787435028,4.069268215276545,-1.3,0.15
0.11686880086471316,0.0035659,3552.303,-1.439671,0.503266473937569,4.102170215276545,-1.3,0.15
0.11686880086471316,0.00399,3555.012,-1.471116,0.48463301883700616,4.134940215276544,-1.3,0.15
0.11686880086471316,0.0044616,3557.212,-1.502701,0.4667485742405535,4.167600215276545,-1.3,0.15
0.11686880086471316,0.004986,3559.0,-1.534384,0.4495779472295076,4.200156215276545,-1.3,0.15
0.11686880086471316,0.005569,3560.423,-1.566117,0.4331038057906239,4.232582215276545,-1.3,0.15
0.11686880086471316,0.0062174,3561.486,-1.597899,0.41729290432154986,4.2648842152765445,-1.3,0.15
0.11686880086471316,0.0069389,3562.227,-1.629724,0.4021128946955208,4.297070215276545,-1.3,0.15
0.11686880086471316,0.0077416,3562.698,-1.661558,0.38753952266167213,4.329134215276545,-1.3,0.15
0.11686880086471316,0.0086354,3562.841,-1.693443,0.3735416217803797,4.361088215276545,-1.3,0.15
0.11686880086471316,0.0096309,3562.688,-1.725369,0.3600916078525481,4.392940215276545,-1.3,0.15
0.11686880086471316,0.01074,3562.215,-1.757332,0.347173845528845,4.424672215276545,-1.3,0.15
0.11686880086471316,0.011975,3561.435,-1.789322,0.33476650635524696,4.456282215276545,-1.3,0.15
0.11686880086471316,0.013351,3560.339,-1.821343,0.32284866878387564,4.487768215276545,-1.3,0.15
0.11686880086471316,0.014885,3563.408,-1.851371,0.311341490354987,4.519292215276545,-1.3,0.15
0.11686880086471316,0.016593,3568.313,-1.880509,0.3002430754546774,4.550820215276545,-1.3,0.15
0.11686880086471316,0.01849,3572.093,-1.910033,0.2895949604696361,4.582184215276545,-1.3,0.15
0.11686880086471316,0.020594,3574.907,-1.939814,0.279393951504118,4.613332215276545,-1.3,0.15
0.11686880086471316,0.022934,3576.782,-1.96989,0.26960193194963394,4.6443202152765455,-1.3,0.15
0.11686880086471316,0.025541,3577.823,-2.000287,0.26017885613480435,4.675222215276545,-1.3,0.15
0.11686880086471316,0.028448,3578.031,-2.031048,0.25109669705041127,4.706084215276545,-1.3,0.15
0.11686880086471316,0.031689,3577.332,-2.062211,0.2423421742598355,4.736908215276545,-1.3,0.15
0.11686880086471316,0.035303,3575.718,-2.093778,0.23390418917395214,4.767690215276545,-1.3,0.15
0.11686880086471316,0.039335,3573.207,-2.125731,0.22577247816954096,4.798424215276545,-1.3,0.15
0.11686880086471316,0.043839,3569.891,-2.158033,0.21793500862021775,4.829112215276544,-1.3,0.15
0.11686880086471316,0.048873,3565.404,-2.190845,0.21038414143843662,4.8597402152765445,-1.3,0.15
0.11686880086471316,0.054508,3560.093,-2.223964,0.20311780749197927,4.890270215276545,-1.3,0.15
0.11686880086471316,0.060822,3549.475,-2.259502,0.19614353585187855,4.920618215276545,-1.3,0.15
0.11686880086471316,0.067934,3516.19,-2.305763,0.18950776076724438,4.950512215276545,-1.3,0.15
0.11686880086471316,0.075879,3495.085,-2.345183,0.18329305086642567,4.979474215276545,-1.3,0.15
0.11686880086471316,0.084912,3479.424,-2.381736,0.1773254211596394,5.008224215276545,-1.3,0.15
0.11686880086471316,0.095461,3468.501,-2.416525,0.17143796385149823,5.037552215276545,-1.3,0.15
0.11686880086471316,0.1077,3458.014,-2.451038,0.16576048165158708,5.0668042152765445,-1.3,0.15
0.11686880086471316,0.12185,3447.798,-2.484948,0.1603599824320004,5.095574215276545,-1.3,0.15
0.11686880086471316,0.13826,3437.994,-2.517928,0.1552669421395047,5.123608215276545,-1.3,0.15
0.11686880086471316,0.15745,3428.734,-2.5498,0.15048250081937795,5.1507942152765445,-1.3,0.15
0.11686880086471316,0.18011,3417.667,-2.581201,0.14608075338801083,5.176580215276545,-1.3,0.15
0.11686880086471316,0.20731,3404.51,-2.611372,0.14218638084484386,5.200050215276545,-1.3,0.15
0.11686880086471316,0.23995,3392.064,-2.638,0.13890727766521363,5.2203162152765445,-1.3,0.15
0.11686880086471316,0.27911,3380.609,-2.66044,0.13628341261013638,5.236880215276545,-1.3,0.15
0.11686880086471316,0.3261,3371.615,-2.677782,0.13430308848965447,5.249594215276545,-1.3,0.15
0.11686880086471316,0.3825,3365.23,-2.690177,0.13290306600273677,5.258696215276545,-1.3,0.15
0.11686880086471316,0.45017,3360.871,-2.698456,0.13198421690895887,5.264722215276545,-1.3,0.15
0.11686880086471316,0.53138,3358.147,-2.703521,0.1314295436675412,5.268380215276545,-1.3,0.15
0.11686880086471316,0.62883,3356.643,-2.706315,0.13112484867405302,5.270396215276545,-1.3,0.15
0.11686880086471316,0.74577,3355.916,-2.70769,0.13097427406016124,5.271394215276545,-1.3,0.15
0.11686880086471316,0.8861,3355.634,-2.708272,0.13090854624642306,5.271830215276545,-1.3,0.15
0.11686880086471316,1.0545,3355.579,-2.708461,0.13088443422192017,5.271990215276545,-1.3,0.15
0.11686880086471316,1.2566,3355.633,-2.708473,0.13087840690976235,5.272030215276545,-1.3,0.15
0.11686880086471316,1.4991,3355.741,-2.708409,0.13087961234998857,5.272022215276545,-1.3,0.15
0.11686880086471316,1.79,3355.885,-2.708306,0.13088383147821378,5.271994215276544,-1.3,0.15
0.11686880086471316,2.1392,3356.063,-2.708174,0.13088985904018793,5.271954215276545,-1.3,0.15
0.11686880086471316,2.5582,3356.277,-2.708015,0.13089709248097148,5.271906215276545,-1.3,0.15
0.11686880086471316,3.0611,3356.535,-2.707822,0.1309061348440959,5.271846215276545,-1.3,0.15
0.11686880086471316,3.6644,3356.845,-2.707589,0.13091698650438163,5.271774215276545,-1.3,0.15
0.11686880086471316,4.3885,3357.218,-2.707307,0.13093055234476028,5.271684215276545,-1.3,0.15
0.11686880086471316,5.2574,3357.667,-2.706965,0.13094683320877185,5.271576215276545,-1.3,0.15
0.11686880086471316,6.3,3358.209,-2.706551,0.1309670363542839,5.2714422152765446,-1.3,0.15
0.11686880086471316,7.5512,3358.861,-2.706047,0.1309920684540905,5.271276215276544,-1.3,0.15
0.11686880086471316,9.0526,3359.649,-2.705433,0.13102344073023078,5.271068215276545,-1.3,0.15
0.11686880086471316,10.854,3360.601,-2.704681,0.13106266664159238,5.270808215276545,-1.3,0.15
0.11686880086471316,13.016,3361.752,-2.703758,0.13111216839009013,5.270480215276545,-1.3,0.15
0.11686880086471316,13.5,3362.011,-2.703548,0.13112364097512716,5.270404215276545,-1.3,0.15
0.11686880086471316,13.5,3362.011,-2.703548,0.13112364097512716,5.270404215276545,-1.3,0.15
0.1245113615132851,0.0010002,3556.417,-1.048773,0.7874826607153662,3.7407946093967124,-1.3,0.15
0.1245113615132851,0.0011289,3556.136,-1.082252,0.7578268702823057,3.774136609396712,-1.3,0.15
0.1245113615132851,0.001273,3555.92,-1.115617,0.729358418344308,3.807394609396712,-1.3,0.15
0.1245113615132851,0.0014344,3555.815,-1.148868,0.7020062844388012,3.8405946093967125,-1.3,0.15
0.1245113615132851,0.001615,3555.894,-1.181974,0.6757219084907535,3.8737406093967124,-1.3,0.15
0.1245113615132851,0.0018171,3556.246,-1.214887,0.6504680956248104,3.906824609396712,-1.3,0.15
0.1245113615132851,0.0020431,3556.9,-1.247621,0.6261797227819338,3.9398786093967124,-1.3,0.15
0.1245113615132851,0.0022959,3557.952,-1.280151,0.6028052138402192,3.9729226093967123,-1.3,0.15
0.1245113615132851,0.0025785,3560.032,-1.312182,0.5803019100007085,4.005968609396712,-1.3,0.15
0.1245113615132851,0.0028938,3564.237,-1.343237,0.5586000882800112,4.039074609396712,-1.3,0.15
0.1245113615132851,0.0032448,3567.705,-1.37458,0.5377556722197689,4.072106609396712,-1.3,0.15
0.1245113615132851,0.0036347,3570.547,-1.406097,0.5177677545202438,4.105006609396712,-1.3,0.15
0.1245113615132851,0.0040683,3572.868,-1.437759,0.49858590860852026,4.1377966093967125,-1.3,0.15
0.1245113615132851,0.0045506,3574.774,-1.469511,0.48017550301397993,4.1704766093967125,-1.3,0.15
0.1245113615132851,0.005087,3576.318,-1.501324,0.4625077346846825,4.203038609396712,-1.3,0.15
0.1245113615132851,0.0056837,3577.512,-1.533198,0.4455454367414616,4.2354926093967125,-1.3,0.15
0.1245113615132851,0.0063476,3578.413,-1.565099,0.42926254888006293,4.267830609396713,-1.3,0.15
0.1245113615132851,0.0070864,3579.022,-1.597024,0.4136309238525432,4.300050609396712,-1.3,0.15
0.1245113615132851,0.0079085,3579.4,-1.628947,0.39861992215626263,4.332158609396712,-1.3,0.15
0.1245113615132851,0.0088238,3579.516,-1.660892,0.3842014503689337,4.364158609396712,-1.3,0.15
0.1245113615132851,0.009843,3579.414,-1.692833,0.37035055515929416,4.396050609396712,-1.3,0.15
0.1245113615132851,0.010978,3579.024,-1.724807,0.35704257007840895,4.427836609396713,-1.3,0.15
0.1245113615132851,0.012243,3578.368,-1.756802,0.344256381860721,4.459512609396712,-1.3,0.15
0.1245113615132851,0.013652,3577.451,-1.788788,0.3319800606960189,4.4910526093967125,-1.3,0.15
0.1245113615132851,0.015222,3581.431,-1.818404,0.32013856948736785,4.522600609396712,-1.3,0.15
0.1245113615132851,0.016969,3586.355,-1.847514,0.3087379385231503,4.554096609396712,-1.3,0.15
0.1245113615132851,0.01891,3590.215,-1.876965,0.2978036387989923,4.585416609396712,-1.3,0.15
0.1245113615132851,0.021066,3593.113,-1.906704,0.2873161246557686,4.616556609396712,-1.3,0.15
0.1245113615132851,0.023462,3595.142,-1.936738,0.2772375166451632,4.647572609396712,-1.3,0.15
0.1245113615132851,0.02613,3596.345,-1.967095,0.2675364746271704,4.678510609396712,-1.3,0.15
0.1245113615132851,0.0291,3596.841,-1.997738,0.2581915352980003,4.709392609396712,-1.3,0.15
0.1245113615132851,0.032408,3596.551,-2.028713,0.2491862072836133,4.740228609396712,-1.3,0.15
0.1245113615132851,0.036095,3595.456,-2.060022,0.2405104771959589,4.771008609396712,-1.3,0.15
0.1245113615132851,0.040204,3593.509,-2.091673,0.23215551229364392,4.801718609396712,-1.3,0.15
0.1245113615132851,0.044789,3590.706,-2.123669,0.22410884636227493,4.832358609396712,-1.3,0.15
0.1245113615132851,0.049912,3587.11,-2.155977,0.21635901719323788,4.8629266093967125,-1.3,0.15
0.1245113615132851,0.055643,3582.701,-2.18858,0.20890171241218256,4.893392609396712,-1.3,0.15
0.1245113615132851,0.062066,3576.662,-2.221829,0.20173581167080024,4.9237106093967125,-1.3,0.15
0.1245113615132851,0.069283,3570.799,-2.254808,0.19485789200870168,4.953840609396712,-1.3,0.15
0.1245113615132851,0.077409,3538.682,-2.300019,0.1883479943854381,4.983354609396712,-1.3,0.15
0.1245113615132851,0.08651,3521.554,-2.337014,0.1822539711588142,5.011922609396712,-1.3,0.15
0.1245113615132851,0.096915,3508.921,-2.371527,0.17641763672074987,5.040192609396712,-1.3,0.15
0.1245113615132851,0.1091,3497.994,-2.405284,0.17075483115811269,5.068530609396713,-1.3,0.15
0.1245113615132851,0.12336,3486.455,-2.438859,0.16536972340255016,5.096364609396712,-1.3,0.15
0.1245113615132851,0.14015,3475.368,-2.471596,0.1602702816006822,5.123570609396713,-1.3,0.15
0.1245113615132851,0.1601,3464.607,-2.503003,0.15554068240239463,5.149588609396712,-1.3,0.15
0.1245113615132851,0.18405,3455.771,-2.531281,0.15132929192494318,5.173430609396712,-1.3,0.15
0.1245113615132851,0.21277,3447.755,-2.55623,0.1477287421492305,5.194346609396712,-1.3,0.15
0.1245113615132851,0.24725,3440.218,-2.577393,0.14480548081464248,5.211706609396712,-1.3,0.15
0.1245113615132851,0.28862,3432.866,-2.594467,0.1425955589844991,5.225064609396712,-1.3,0.15
0.1245113615132851,0.33826,3427.234,-2.606808,0.14104607330937183,5.234554609396712,-1.3,0.15
0.1245113615132851,0.39783,3423.632,-2.614861,0.14003867726988492,5.240780609396712,-1.3,0.15
0.1245113615132851,0.46932,3421.479,-2.619696,0.13943699026646272,5.244520609396712,-1.3,0.15
0.1245113615132851,0.5551,3420.307,-2.622331,0.1391095673815043,5.246562609396713,-1.3,0.15
0.1245113615132851,0.65804,3419.752,-2.623611,0.13894982367457973,5.247560609396712,-1.3,0.15
0.1245113615132851,0.78157,3419.566,-2.624138,0.13888073299820128,5.247992609396712,-1.3,0.15
0.1245113615132851,0.92981,3419.535,-2.624311,0.1388554723040494,5.2481506093967125,-1.3,0.15
0.1245113615132851,1.1077,3419.588,-2.624323,0.13884939763265958,5.2481886093967125,-1.3,0.15
0.1245113615132851,1.3211,3419.685,-2.624266,0.13885067648876157,5.248180609396712,-1.3,0.15
0.1245113615132851,1.5773,3419.812,-2.624175,0.1388548328524406,5.248154609396712,-1.3,0.15
0.1245113615132851,1.8847,3419.968,-2.624058,0.1388609077616217,5.248116609396712,-1.3,0.15
0.1245113615132851,2.2535,3420.155,-2.623916,0.13886858171100785,5.248068609396713,-1.3,0.15
0.1245113615132851,2.6961,3420.381,-2.623743,0.13887785496567293,5.2480106093967125,-1.3,0.15
0.1245113615132851,3.2273,3420.653,-2.623533,0.1388893674536483,5.247938609396712,-1.3,0.15
0.1245113615132851,3.8647,3420.981,-2.623276,0.13890375940567437,5.247848609396712,-1.3,0.15
0.1245113615132851,4.6295,3421.377,-2.622963,0.13892167147312623,5.247736609396712,-1.3,0.15
0.1245113615132851,5.5474,3421.856,-2.622579,0.13894406480565508,5.247596609396712,-1.3,0.15
0.1245113615132851,6.6487,3422.435,-2.622106,0.1389725415408071,5.247418609396712,-1.3,0.15
0.1245113615132851,7.9704,3423.138,-2.621521,0.13900934596523393,5.247188609396712,-1.3,0.15
0.1245113615132851,9.5564,3423.993,-2.620792,0.1390567260033969,5.2468926093967125,-1.3,0.15
0.1245113615132851,11.46,3425.037,-2.619877,0.13911821606398087,5.246508609396712,-1.3,0.15
0.1245113615132851,13.5,3426.179,-2.618847,0.13919030933182416,5.246058609396712,-1.3,0.15
0.1245113615132851,13.5,3426.179,-2.618847,0.13919030933182416,5.246058609396712,-1.3,0.15
0.13353435865327198,0.0010296,3581.369,-1.011666,0.8104421126625079,3.7462166522071443,-1.3,0.15
0.13353435865327198,0.0011614,3580.682,-1.045319,0.7799414472319278,3.779536652207144,-1.3,0.15
0.13353435865327198,0.001309,3580.102,-1.078843,0.7506560686736561,3.812778652207144,-1.3,0.15
0.13353435865327198,0.0014742,3579.7,-1.112205,0.7225335202981941,3.845944652207144,-1.3,0.15
0.13353435865327198,0.0016591,3579.539,-1.1454,0.6955029877828797,3.879062652207144,-1.3,0.15
0.13353435865327198,0.0018663,3579.685,-1.178412,0.6695114365485267,3.912144652207144,-1.3,0.15
0.13353435865327198,0.0020979,3580.218,-1.211192,0.6445223768439944,3.945184652207144,-1.3,0.15
0.13353435865327198,0.002357,3581.207,-1.243716,0.6204917335202338,3.978188652207144,-1.3,0.15
0.13353435865327198,0.0026464,3583.581,-1.275576,0.5973515569706871,4.011200652207144,-1.3,0.15
0.13353435865327198,0.0029695,3587.091,-1.306924,0.5750505193322802,4.044248652207144,-1.3,0.15
0.13353435865327198,0.0033296,3589.877,-1.338562,0.5536215666853403,4.077234652207144,-1.3,0.15
0.13353435865327198,0.0037301,3592.115,-1.37034,0.5330684754243735,4.1100946522071435,-1.3,0.15
0.13353435865327198,0.0041758,3593.893,-1.402227,0.5133446024467236,4.142842652207144,-1.3,0.15
0.13353435865327198,0.0046717,3595.312,-1.434179,0.4944131349194722,4.175480652207145,-1.3,0.15
0.13353435865327198,0.0052236,3596.447,-1.466167,0.47623685331720206,4.208014652207144,-1.3,0.15
0.13353435865327198,0.005838,3597.299,-1.498187,0.4587826651904223,4.240446652207144,-1.3,0.15
0.13353435865327198,0.006522,3597.9,-1.530227,0.44202008118032965,4.272776652207144,-1.3,0.15
0.13353435865327198,0.0072834,3598.321,-1.562248,0.425921928295529,4.305000652207144,-1.3,0.15
0.13353435865327198,0.0081313,3598.499,-1.594289,0.41045542488532516,4.337128652207144,-1.3,0.15
0.13353435865327198,0.009076,3598.482,-1.626342,0.3955879007331481,4.369174652207144,-1.3,0.15
0.13353435865327198,0.010128,3598.286,-1.658378,0.3813054388579498,4.401114652207144,-1.3,0.15
0.13353435865327198,0.011299,3597.891,-1.690392,0.36758772466862394,4.432938652207144,-1.3,0.15
0.13353435865327198,0.012604,3597.318,-1.722357,0.3544190033680024,4.464626652207144,-1.3,0.15
0.13353435865327198,0.014057,3596.525,-1.754253,0.3417912969012207,4.4961386522071445,-1.3,0.15
0.13353435865327198,0.015677,3601.544,-1.78335,0.3296104711327413,4.527658652207144,-1.3,0.15
0.13353435865327198,0.01748,3606.077,-1.812603,0.317893757697594,4.559096652207144,-1.3,0.15
0.13353435865327198,0.019482,3609.673,-1.842159,0.3066464914535958,4.5903846522071445,-1.3,0.15
0.13353435865327198,0.021708,3612.449,-1.871991,0.2958387099420777,4.621550652207144,-1.3,0.15
0.13353435865327198,0.024182,3614.469,-1.9021,0.28543945271115206,4.652632652207144,-1.3,0.15
0.13353435865327198,0.026936,3615.775,-1.932486,0.2754273096617618,4.683646652207144,-1.3,0.15
0.13353435865327198,0.029999,3616.41,-1.963119,0.26578961005939783,4.714584652207144,-1.3,0.15
0.13353435865327198,0.033408,3616.402,-1.993985,0.25651159432284026,4.745446652207144,-1.3,0.15
0.13353435865327198,0.037203,3615.758,-2.02508,0.24757911148339187,4.776232652207144,-1.3,0.15
0.13353435865327198,0.041432,3614.44,-2.056422,0.23897914334228723,4.806940652207144,-1.3,0.15
0.13353435865327198,0.046148,3612.353,-2.088044,0.23070180901921797,4.837558652207144,-1.3,0.15
0.13353435865327198,0.051413,3609.492,-2.119924,0.22274040244284665,4.868062652207144,-1.3,0.15
0.13353435865327198,0.0573,3605.846,-2.152036,0.2150903865206311,4.898418652207144,-1.3,0.15
0.13353435865327198,0.063895,3601.535,-2.184289,0.2077466359670753,4.928592652207144,-1.3,0.15
0.13353435865327198,0.071302,3595.746,-2.217,0.20071276787609138,4.958510652207144,-1.3,0.15
0.13353435865327198,0.079659,3589.873,-2.249427,0.19399074012990622,4.988098652207144,-1.3,0.15
0.13353435865327198,0.089126,3579.594,-2.283582,0.1875836577308265,5.017270652207144,-1.3,0.15
0.13353435865327198,0.099961,3556.095,-2.323441,0.18154571384062254,5.045688652207144,-1.3,0.15
0.13353435865327198,0.11233,3541.959,-2.357508,0.1759592085951849,5.072836652207144,-1.3,0.15
0.13353435865327198,0.12671,3531.076,-2.388921,0.17075719023958127,5.098902652207144,-1.3,0.15
0.13353435865327198,0.14397,3519.305,-2.419985,0.16586203899506033,5.124166652207144,-1.3,0.15
0.13353435865327198,0.16468,3508.397,-2.449041,0.1614042625918897,5.147830652207144,-1.3,0.15
